transition_index,x_start,x_end,D_T,u
2051,0.51275,0.513,0.01855557762176511,0.6437919978109926
2052,0.513,0.51325,0.018851339761460632,0.6540535645847528
2053,0.51325,0.5135,0.019143549301692604,0.6641918727269209
2054,0.5135,0.51375,0.01943215457846311,0.6742051297377369
2055,0.51375,0.514,0.019717104798783122,0.6840915733373866
2056,0.514,0.51425,0.01999835005390082,0.6938494719249629
2057,0.51425,0.5145,0.020275841332238323,0.70347712502731
2058,0.5145,0.51475,0.02054953053225564,0.7129728637453417
2059,0.51475,0.515,0.020819370475082304,0.7223350511923018
2060,0.515,0.51525,0.02108531491717206,0.7315620829328211
2061,0.51525,0.5155,0.021347318562491047,0.740652387405791
2062,0.5155,0.51575,0.021605337074844723,0.749604426352051
2063,0.51575,0.516,0.02185932708983779,0.7584166952293417
2064,0.516,0.51625,0.022109246226818095,0.7670877236267021
2065,0.51625,0.5165,0.022355053100519336,0.7756160756684178
2066,0.5165,0.51675,0.022596707332686695,0.7840003504173764
2067,0.51675,0.517,0.022834169563338395,0.7922391822657902
2068,0.517,0.51725,0.023067401462171806,0.8003312413309356
2069,0.51725,0.5175,0.02329636573943718,0.8082752338324206
2070,0.5175,0.51775,0.023521026156964463,0.816069902474764
2071,0.51775,0.518,0.023741347538801263,0.823714026816483
2072,0.518,0.51825,0.02395729578188382,0.8312064236403265
2073,0.51825,0.5185,0.024168837866351243,0.8385459473111303
2074,0.5185,0.51875,0.024375941865881268,0.8457314901344207
2075,0.51875,0.519,0.02457857695765738,0.8527619827022261
2076,0.519,0.51925,0.024776713432463973,0.8596363942433329
2077,0.51925,0.5195,0.02497032270433715,0.8663537329581225
2078,0.5195,0.51975,0.025159377320227314,0.8729130463538183
2079,0.51975,0.52,0.025343850969411278,0.8793134215710426
2080,0.52,0.52025,0.02552371849294849,0.8855539857119029
2081,0.52025,0.5205,0.02569895589265633,0.891633906151393
2082,0.5205,0.52075,0.02586954034029022,0.8975523908558999
2083,0.52075,0.521,0.02603545018624857,0.903308688685225
2084,0.521,0.52125,0.02619666496849128,0.9089020897020146
2085,0.52125,0.5215,0.026353165420978923,0.9143319254645598
2086,0.5215,0.52175,0.026504933482198255,0.9195975693225924
2087,0.52175,0.522,0.02665195230340229,0.9246984367031766
2088,0.522,0.52225,0.026794206256960943,0.9296339854004382
2089,0.52225,0.5225,0.026931680944245962,0.9344037158491336
2090,0.5225,0.52275,0.027064363203695787,0.939007171404464
2091,0.52275,0.523,0.02719224111855061,0.9434439386104454
2092,0.523,0.52325,0.02731530402468699,0.9477136474717335
2093,0.52325,0.5235,0.027433542518125294,0.951815971714096
2094,0.5235,0.52375,0.027546948462578255,0.9557506290463138
2095,0.52375,0.524,0.02765551499679416,0.9595173814149541
2096,0.524,0.52425,0.02775923654205904,0.963116035264662
2097,0.52425,0.5245,0.02785810880920102,0.966546441781179
2098,0.5245,0.52475,0.027952128805914897,0.9698084971454707
2099,0.52475,0.525,0.028041294843754155,0.9729021427763181
2100,0.525,0.52525,0.02812560654523839,0.9758273655769122
2101,0.52525,0.5255,0.028205064850743738,0.9785841981739186
2102,0.5255,0.52575,0.028279672025505558,0.9811727191604389
2103,0.52575,0.526,0.0283494316663618,0.9835930533299739
2104,0.526,0.52625,0.028414348708800042,0.9858453719209228
2105,0.52625,0.5265,0.028474429433628108,0.9879298928480226
2106,0.5265,0.52675,0.02852968147385424,0.9898468809410578
2107,0.52675,0.527,0.028580113821468082,0.9915966481801294
2108,0.527,0.52725,0.02862573683434549,0.993179553935219
2109,0.52725,0.5275,0.028666562242986537,0.9945960051999665
2110,0.5275,0.52775,0.028702603157490594,0.9958464568336728
2111,0.52775,0.528,0.02873387407433834,0.9969314117966043
2112,0.528,0.52825,0.028760390883543256,0.9978514213981151
2113,0.52825,0.5285,0.028782170875555138,0.9986070855361687
2114,0.5285,0.52875,0.028799232748434215,0.9991990529462446
2115,0.52875,0.529,0.02881159661500422,0.9996280214495175
2116,0.529,0.52925,0.02881928401034441,0.9998947382127951
2117,0.52925,0.5295,0.02882231789903052,0.9999999999997456
2118,0.5295,0.52975,0.028820722682905295,0.999944653440499
2119,0.52975,0.53,0.02881452420865194,0.99972959529441
2120,0.53,0.53025,0.028803749775921303,0.9993557727320339
2121,0.53025,0.5305,0.02878842814527333,0.9988241836106577
2122,0.5305,0.53075,0.028768589546587075,0.9981358767660886
2123,0.53075,0.531,0.02874426568751457,0.9972919523059633
2124,0.531,0.53125,0.02871548976244049,0.9962935619206071
2125,0.53125,0.5315,0.028682296461348136,0.9951419091906418
2126,0.5315,0.5317500000000001,0.02864472197929639,0.9938382499157922
2127,0.5317500000000001,0.532,0.028602804025940957,0.9923838924452283
2128,0.532,0.53225,0.02855658183565763,0.9907801980287959
2129,0.53225,0.5325,0.028506096177732726,0.9890285811705768
2130,0.5325,0.5327500000000001,0.028451389367103883,0.9871305100015446
2131,0.5327500000000001,0.533,0.028392505275358172,0.985087506661148
2132,0.533,0.53325,0.02832948934241107,0.9829011477025159
2133,0.53325,0.5335,0.028262388588198534,0.9805730644981191
2134,0.5335,0.5337500000000001,0.028191251625218437,0.9781049436748985
2135,0.5337500000000001,0.534,0.028116128671296904,0.9754985275571982
2136,0.534,0.53425,0.028037071563065893,0.9727556146343743
2137,0.53425,0.5345,0.02795413376974654,0.9698780600390126
2138,0.5345,0.5347500000000001,0.027867370407683754,0.9668677760512115
2139,0.5347500000000001,0.535,0.02777683825525723,0.9637267326159247
2140,0.535,0.53525,0.027682595768640048,0.9604569578897105
2141,0.53525,0.5355,0.02758470309789696,0.9570605387992683
2142,0.5355,0.5357500000000001,0.027483222103901455,0.9535396216283806
2143,0.5357500000000001,0.536,0.0273782163758011,0.9498964126238799
2144,0.536,0.53625,0.02726975124929162,0.9461331786296737
2145,0.53625,0.5365,0.02715789382537193,0.9422522477374561
2146,0.5365,0.5367500000000001,0.027042712989997414,0.938256009968586
2147,0.5367500000000001,0.537,0.02692427943424299,0.9341469179736506
2148,0.537,0.53725,0.026802665675441064,0.9299274877658535
2149,0.53725,0.5375,0.026677946078762477,0.9256002994697745
2150,0.5375,0.5377500000000001,0.026550196879693597,0.9211679981012179
2151,0.5377500000000001,0.538,0.026419496207123815,0.916633294368242
2152,0.538,0.53825,0.026285924107320602,0.911998965502982
2153,0.53825,0.5385,0.026149562568286853,0.9072678561067352
2154,0.5385,0.5387500000000001,0.026010495545104467,0.9024428790292661
2155,0.5387500000000001,0.539,0.025868808985617324,0.8975270162598852
2156,0.539,0.53925,0.025724590857019128,0.8925233198499233
2157,0.53925,0.5395,0.025577931172673853,0.8874349128432761
2158,0.5395,0.5397500000000001,0.02542892201963913,0.8822649902313374
2159,0.5397500000000001,0.54,0.025277657586438667,0.8770168199165719
2160,0.54,0.54025,0.025124234191364316,0.8716937436944658
2161,0.54025,0.5405,0.02496875031072571,0.8662991782336569
2162,0.5405,0.5407500000000001,0.024811306607425997,0.8608366160673792
2163,0.5407500000000001,0.541,0.024652005959316256,0.8553096265772293
2164,0.541,0.54125,0.024490953487562847,0.8497218569773809
2165,0.54125,0.5415,0.024328256584371818,0.8440770332764925
2166,0.5415,0.5417500000000001,0.024164024940346356,0.8383789612268832
2167,0.5417500000000001,0.542,0.02399837057079633,0.8326315272373511
2168,0.542,0.54225,0.023831407841277876,0.8268386992592784
2169,0.54225,0.5425,0.023663253491338916,0.8210045276104891
2170,0.5425,0.5427500000000001,0.02349402665687002,0.8151331457507205
2171,0.5427500000000001,0.543,0.023323848890177364,0.8092287709780608
2172,0.543,0.54325,0.023152844177687325,0.8032957050432163
2173,0.54325,0.5435,0.022981138954558035,0.797338334656464
2174,0.5435,0.5437500000000001,0.02280886211595077,0.7913611318787159
2175,0.5437500000000001,0.544,0.02263614502420149,0.785368654370339
2176,0.544,0.54425,0.02246312151154456,0.7793655454856538
2177,0.54425,0.5445,0.02228992787739656,0.7733565341786978
2178,0.5445,0.54475,0.022116702879823095,0.7673464347071614
2179,0.54475,0.545,0.021943587720251925,0.7613401461020055
2180,0.545,0.54525,0.021770726020593916,0.7553426513736659
2181,0.54525,0.5455,0.021598263792070704,0.7493590164305175
2182,0.5455,0.54575,0.021426349394549234,0.7433943886679735
2183,0.54575,0.546,0.021255133485640395,0.7374539952024447
2184,0.546,0.54625,0.02108476895832784,0.7315431407073507
2185,0.54625,0.5465,0.02091541086627293,0.7256672048215501
2186,0.5465,0.54675,0.020747216335287266,0.7198316390778499
2187,0.54675,0.547,0.020580344460218388,0.7140419633254202
2188,0.547,0.54725,0.020414956185720156,0.7083037615930831
2189,0.54725,0.5475,0.020251214169943486,0.702622677360016
2190,0.5475,0.54775,0.020089282629711137,0.6970044081840399
2191,0.54775,0.548,0.019929327166155877,0.6914546996520762
2192,0.548,0.54825,0.01977151456951669,0.685979338607486
2193,0.54825,0.5485,0.01961601260218491,0.6805841456227827
2194,0.5485,0.54875,0.019462989758687037,0.6752749666721548
2195,0.54875,0.549,0.019312615001961693,0.6700576639815075
2196,0.549,0.54925,0.019165057474940596,0.6649381060216661
2197,0.54925,0.5495,0.019020486187083352,0.6599221566325967
2198,0.5495,0.54975,0.018879069675118574,0.6550156632527044
2199,0.54975,0.55,0.018740975638183176,0.6502244442598695
2200,0.55,0.55025,0.01860637054722422,0.6455542754195124
2201,0.55025,0.5505,0.01847541922935912,0.6410108754638316
2202,0.5505,0.55075,0.01834828442768822,0.6365998908193544
2203,0.55075,0.551,0.01822512633800701,0.6323268795330095
2204,0.551,0.55125,0.018106102123874288,0.6281972944472557
2205,0.55125,0.5515,0.017991365412182082,0.6242164656987103
2206,0.5515,0.55175,0.017881065771540167,0.6203895826205246
2207,0.55175,0.552,0.017775348176684535,0.6167216751598563
2208,0.552,0.55225,0.017674352462095845,0.6132175949209779
2209,0.55225,0.5525,0.017578212769032965,0.6098819959799195
2210,0.5525,0.55275,0.01748705698989993,0.606719315606594
2211,0.55275,0.553,0.01740100621506426,0.603733755071973
2212,0.553,0.55325,0.017320174186917753,0.6009292607065422
2213,0.55325,0.5535,0.017244666766761695,0.5983095054037051
2214,0.5535,0.55375,0.017174581419818927,0.5958778707521039
2215,0.55375,0.554,0.017110006724321582,0.5936374300032528
2216,0.554,0.55425,0.01705102191014048,0.5915909320641307
2217,0.55425,0.5545,0.016997696432768276,0.5897407867163832
2218,0.5545,0.55475,0.01695008958786298,0.5880890512427804
2219,0.55475,0.555,0.01690825017156297,0.5866374186417325
2220,0.555,0.55525,0.016872216191137285,0.5853872075882043
2221,0.55525,0.5555,0.016842014630251756,0.5843393542895444
2222,0.5555,0.55575,0.016817661271942095,0.5834944063434782
2223,0.55575,0.556,0.016799160582482004,0.5828525187088716
2224,0.556,0.55625,0.01678650565769212,0.5824134518429029
2225,0.55625,0.5565,0.016779678233029113,0.5821765720511067
2226,0.5565,0.55675,0.016778648757479663,0.5821408540511507
2227,0.55675,0.557,0.016783376530668755,0.5823048857298537
2228,0.557,0.55725,0.01679380990150482,0.582666875035246
2229,0.55725,0.5575,0.016809886526176744,0.5832246589278614
2230,0.5575,0.55775,0.016831533681950665,0.5839757142680234
2231,0.55775,0.558,0.0168586686332345,0.5849171705165765
2232,0.558,0.55825,0.016891199045137986,0.5860458240834908
2233,0.55825,0.5585,0.01692902343973008,0.5873581541578655
2234,0.5585,0.55875,0.01697203168933347,0.5888503398229479
2235,0.55875,0.559,0.017020105541434637,0.590518278268064
2236,0.559,0.55925,0.017073119169080234,0.5923576038848065
2237,0.55925,0.5595,0.017130939741203156,0.5943637080546885
2238,0.5595,0.55975,0.017193428006695363,0.5965317594137464
2239,0.55975,0.56,0.017260438886772804,0.5988567244048403
2240,0.56,0.56025,0.017331822070216076,0.6013333879297281
2241,0.56025,0.5605,0.017407422606325367,0.6039563739218372
2242,0.5605,0.56075,0.017487081490893955,0.6067201656768109
2243,0.56075,0.561,0.017570636241033902,0.6096191257962791
2244,0.561,0.56125,0.017657921454875793,0.6126475156068295
2245,0.56125,0.5615,0.01774876935316277,0.6157995139507937
2246,0.5615,0.56175,0.017843010299518233,0.6190692352371101
2247,0.56175,0.562,0.017940473297403677,0.622450746683443
2248,0.562,0.56225,0.018040986461755615,0.6259380846797842
2249,0.56225,0.5625,0.018144377464093656,0.6295252702316267
2250,0.5625,0.56275,0.018250473949817502,0.6332063234382249
2251,0.56275,0.5630000000000001,0.01835910392753582,0.6369752770004902
2252,0.5630000000000001,0.56325,0.018470096129930353,0.6408261887412922
2253,0.56325,0.5635,0.0185832803463978,0.6447531531465812
2254,0.5635,0.56375,0.018698487727845367,0.6487503119403718
2255,0.56375,0.5640000000000001,0.018815551064188835,0.6528118637126314
2256,0.5640000000000001,0.56425,0.018934305035514805,0.6569320726334391
2257,0.56425,0.5645,0.019054586437902508,0.6611052762879487
2258,0.5645,0.56475,0.019176234384751845,0.6653258926615332
2259,0.56475,0.5650000000000001,0.019299090485289737,0.6695884263331222
2260,0.5650000000000001,0.56525,0.019422999001144196,0.6738874739075922
2261,0.56525,0.5655,0.019547806982593514,0.6782177287429774
2262,0.5655,0.56575,0.019673364385657182,0.6825739850129792
2263,0.56575,0.5660000000000001,0.019799524171546564,0.6869511411574402
2264,0.5660000000000001,0.56625,0.019926142389626113,0.6913442027607116
2265,0.56625,0.5665,0.020053078245567575,0.6957482849162866
2266,0.5665,0.56675,0.02018019415540898,0.7001586141023944
2267,0.56675,0.5670000000000001,0.020307355787363604,0.704570529632577
2268,0.5670000000000001,0.56725,0.020434432092084866,0.7089794847057395
2269,0.56725,0.5675,0.020561295322831765,0.7133810471057965
2270,0.5675,0.56775,0.020687821046313042,0.7177708995779151
2271,0.56775,0.5680000000000001,0.020813888145489283,0.7221448399257332
2272,0.5680000000000001,0.56825,0.020939378814913444,0.7264987808496985
2273,0.56825,0.5685,0.021064178549963737,0.7308287495734999
2274,0.5685,0.56875,0.021188176130169302,0.7351308872655452
2275,0.56875,0.5690000000000001,0.021311263597824634,0.7394014482969826
2276,0.5690000000000001,0.56925,0.021433336232398983,0.7436367993538254
2277,0.56925,0.5695,0.021554292521371532,0.7478334184250691
2278,0.5695,0.56975,0.021674034127960422,0.7519878936830388
2279,0.56975,0.5700000000000001,0.02179246585649007,0.756096922281797
2280,0.5700000000000001,0.57025,0.021909495615500027,0.7601573090771929
2281,0.57025,0.5705,0.02202503437950616,0.7641659653001538
2282,0.5705,0.57075,0.02213899614920703,0.7681199071760316
2283,0.57075,0.5710000000000001,0.022251297910918923,0.7720162545171885
2284,0.5710000000000001,0.57125,0.02236185959529943,0.7758522292908966
2285,0.57125,0.5715,0.022470604035850012,0.7796251541795717
2286,0.5715,0.57175,0.02257745692695622,0.7833324511249632
2287,0.57175,0.5720000000000001,0.022682346782307558,0.7869716398855188
2288,0.5720000000000001,0.57225,0.022785204893331214,0.7905403365942276
2289,0.57225,0.5725,0.02288596528812578,0.7940362523338126
2290,0.5725,0.57275,0.02298456469082457,0.7974571917268265
2291,0.57275,0.5730000000000001,0.023080942481607768,0.8008010515482608
2292,0.5730000000000001,0.57325,0.0231750406574175,0.804065819362541
2293,0.57325,0.5735,0.023266803793606107,0.8072495721929013
2294,0.5735,0.57375,0.02335617900614292,0.8103504752101356
2295,0.57375,0.5740000000000001,0.023443115915060157,0.8133667804643406
2296,0.5740000000000001,0.57425,0.023527566608630823,0.8162968256420564
2297,0.57425,0.5745,0.02360948560869169,0.8191390328631349
2298,0.5745,0.57475,0.023688829836813974,0.821891907507021
2299,0.57475,0.5750000000000001,0.02376555858168423,0.8245540370810209
2300,0.5750000000000001,0.57525,0.023839633467297464,0.8271240901167523
2301,0.57525,0.5755,0.023911018422518405,0.8296008151140615
2302,0.5755,0.57575,0.023979679651278136,0.8319830395069866
2303,0.57575,0.5760000000000001,0.024045585604160348,0.8342696686779324
2304,0.5760000000000001,0.57625,0.024108706950769682,0.8364596849989806
2305,0.57625,0.5765,0.02416901655330889,0.8385521469151411
2306,0.5765,0.57675,0.024226489440939098,0.8405461880547722
2307,0.57675,0.577,0.02428110278532579,0.8424410163811407
2308,0.577,0.57725,0.024332835876985773,0.8442359133717713
2309,0.57725,0.5775,0.02438167010264041,0.8459302332327103
2310,0.5775,0.57775,0.024427588923577298,0.847523402147776
2311,0.57775,0.578,0.02447057785465864,0.8490149175502474
2312,0.578,0.57825,0.024510624444467055,0.8504043474340164
2313,0.57825,0.5785,0.024547718256117092,0.851691329687837
2314,0.5785,0.57875,0.024581850848976395,0.8528755714611346
2315,0.57875,0.579,0.024613015761144427,0.8539568485560997
2316,0.579,0.57925,0.02464120849267573,0.8549350048456132
2317,0.57925,0.5795,0.0246664264895787,0.8558099517180787
2318,0.5795,0.57975,0.024688669128581354,0.8565816675488654
2319,0.57975,0.58,0.02470793770242414,0.8572501971900373
2320,0.58,0.58025,0.02472423540598953,0.8578156514891149
2321,0.58025,0.5805,0.02473756732295337,0.8582782068259389
2322,0.5805,0.58075,0.02474794041311551,0.8586381046731029
2323,0.58075,0.581,0.024755363500247072,0.8588956511743095
2324,0.581,0.58125,0.024759847260573852,0.8590512167447986
2325,0.58125,0.5815,0.024761404211660305,0.859105235685673
2326,0.5815,0.58175,0.024760048702006255,0.8590582058229534
2327,0.58175,0.582,0.024755796900864494,0.8589106881542964
2328,0.582,0.58225,0.024748666788718055,0.8586633065185995
2329,0.58225,0.5825,0.02473867814804959,0.8583167472757428
2330,0.5825,0.58275,0.02472585255457817,0.8578717590025461
2331,0.58275,0.583,0.024710213368801054,0.8573291521993077
2332,0.583,0.58325,0.024691785727930512,0.8566897990100503
2333,0.58325,0.5835,0.024670596538026238,0.8559546329495517
2334,0.5835,0.58375,0.0246466744665763,0.855124648645939
2335,0.58375,0.584,0.02462004993513756,0.854200901585345
2336,0.584,0.58425,0.024590755112284177,0.8531845078672547
2337,0.58425,0.5845,0.024558823906655994,0.8520766439633163
2338,0.5845,0.58475,0.024524291960289928,0.8508785464859715
2339,0.58475,0.585,0.024487196641819496,0.8495915119525113
2340,0.585,0.58525,0.024447577039929926,0.848216896557998
2341,0.58525,0.5855,0.024405473956673727,0.8467561159433479
2342,0.5855,0.58575,0.024360929900910603,0.8452106449677256
2343,0.58575,0.586,0.024313989081527043,0.8435820174732961
2344,0.586,0.58625,0.024264697400567168,0.8418718260468973
2345,0.58625,0.5865,0.024213102446188312,0.8400817217756312
2346,0.5865,0.58675,0.024159253485460226,0.8382134139970301
2347,0.58675,0.587,0.024103201456653105,0.836268670031487
2348,0.587,0.58725,0.02404499896138191,0.8342493149096999
2349,0.58725,0.5875,0.023984700256175336,0.8321572310801553
2350,0.5875,0.58775,0.023922361243629297,0.8299943581021939
2351,0.58775,0.588,0.023858039462915495,0.8277626923167039
2352,0.588,0.58825,0.02379179407965802,0.8254642864948846
2353,0.58825,0.5885,0.02372368587504863,0.8231012494605985
2354,0.5885,0.58875,0.023653777234194588,0.8206757456860956
2355,0.58875,0.589,0.023582132133399235,0.8181899948507075
2356,0.589,0.58925,0.02350881612653204,0.8156462713679531
2357,0.58925,0.5895,0.023433896330173173,0.8130469038701237
2358,0.5895,0.58975,0.023357441407579258,0.8103942746519696
2359,0.58975,0.59,0.023279521551179697,0.8076908190634041
2360,0.59,0.59025,0.02320020846366285,0.804939024853283
2361,0.59025,0.5905,0.023119575337325098,0.8021414314529116
2362,0.5905,0.59075,0.02303769683179931,0.7993006292033284
2363,0.59075,0.591,0.02295464904968735,0.7964192585098655
2364,0.591,0.59125,0.022870509510271468,0.7935000089300567
2365,0.59125,0.5915,0.022785357120912786,0.7905456181812986
2366,0.5915,0.59175,0.022699272146131686,0.7875588710680842
2367,0.59175,0.592,0.022612336174072045,0.7845425983184681
2368,0.592,0.59225,0.02252463208029407,0.7814996753278468
2369,0.59225,0.5925,0.022436243988592643,0.7784330207995386
2370,0.5925,0.59275,0.022347257228858105,0.7753455952827479
2371,0.59275,0.593,0.02225775829151805,0.7722403995919099
2372,0.593,0.59325,0.022167834778645472,0.7691204731103698
2373,0.59325,0.5935,0.022077575351305764,0.7659888919635697
2374,0.5935,0.59375,0.021987069673259772,0.7628487670658073
2375,0.59375,0.594,0.02189640835043349,0.7597032420201165
2376,0.594,0.5942500000000001,0.021805682866338855,0.7565554908776706
2377,0.5942500000000001,0.5945,0.021714985513029503,0.7534087157422684
2378,0.5945,0.59475,0.021624409317619504,0.7502661442208772
2379,0.59475,0.595,0.021534047963952616,0.7471310267059218
2380,0.595,0.5952500000000001,0.02144399570947485,0.7440066334911495
2381,0.5952500000000001,0.5955,0.021354347297079756,0.7408962517130729
2382,0.5955,0.59575,0.021265197861907205,0.7378031821173231
2383,0.59575,0.596,0.02117664283272855,0.7347307356371733
2384,0.596,0.5962500000000001,0.021088777828186665,0.7316822297935536
2385,0.5962500000000001,0.5965,0.0210016985475256,0.7286609849038783
2386,0.5965,0.59675,0.020915500656048986,0.7256703201079878
2387,0.59675,0.597,0.020830279664980036,0.722713549199851
2388,0.597,0.5972500000000001,0.020746130806101062,0.71979397627814
2389,0.5972500000000001,0.5975,0.02066314890097344,0.7169148912087747
2390,0.5975,0.59775,0.020581428225054488,0.7140795649104106
2391,0.59775,0.598,0.020501062366649128,0.7112912444607203
2392,0.598,0.5982500000000001,0.02042214408110304,0.708553148037576
2393,0.5982500000000001,0.5985,0.020344765140316006,0.7058684596978634
2394,0.5985,0.59875,0.020269016178067454,0.7032403240110011
2395,0.59875,0.599,0.02019498653123244,0.7006718405498744
2396,0.599,0.5992500000000001,0.02012276407758878,0.6981660582635001
2397,0.5992500000000001,0.5995,0.02005243507042917,0.6957259697388377
2398,0.5995,0.59975,0.019984083970716805,0.6933545053773734
2399,0.59975,0.6,0.0199177932771323,0.6910545274985395
2400,0.6,0.6002500000000001,0.019853643354810102,0.6888288243976678
2401,0.6002500000000001,0.6005,0.019791712263349647,0.6866801043787785
2402,0.6005,0.60075,0.019732075584901226,0.6846109897899615
2403,0.60075,0.601,0.019674806252987113,0.6826240110842681
2404,0.601,0.6012500000000001,0.019619974382978907,0.6807216009380656
2405,0.6012500000000001,0.6015,0.019567647105012534,0.6789060884539665
2406,0.6015,0.60175,0.019517888400292775,0.6771796934813602
2407,0.60175,0.602,0.01947075894153874,0.6755445210806142
2408,0.602,0.6022500000000001,0.019426315938692148,0.6740025561698714
2409,0.6022500000000001,0.6025,0.01938461299054205,0.67255565837712
2410,0.6025,0.60275,0.019345699943557844,0.6712055571423575
2411,0.60275,0.603,0.019309622758351935,0.6699538470844681
2412,0.603,0.6032500000000001,0.01927642338508787,0.6688019836784659
2413,0.6032500000000001,0.6035,0.0192461396483655,0.6677512792615466
2414,0.6035,0.60375,0.019218805142663,0.666802899405414
2415,0.60375,0.604,0.019194449138768516,0.6659578596698937
2416,0.604,0.6042500000000001,0.01917309650213898,0.6652170227703657
2417,0.6042500000000001,0.6045,0.01915476762366422,0.664581096175601
2418,0.6045,0.60475,0.019139478363521586,0.6640506301597798
2419,0.60475,0.605,0.019127240008245675,0.6636260163130108
2420,0.605,0.6052500000000001,0.019118059241802942,0.663307486537755
2421,0.6052500000000001,0.6055,0.019111938130488455,0.6630951125248137
2422,0.6055,0.60575,0.019108874122208738,0.6629888057284467
2423,0.60575,0.606,0.019108860059765632,0.66298831782726
2424,0.606,0.6062500000000001,0.019111884208478484,0.663093241682567
2425,0.6062500000000001,0.6065,0.01911793029767304,0.6633030127778597
2426,0.6065,0.60675,0.019126977576032416,0.6636169111392292
2427,0.60675,0.607,0.0191390008801544,0.664034063713984
2428,0.607,0.6072500000000001,0.0191539707161209,0.6645534472007298
2429,0.6072500000000001,0.6075,0.019171853353326603,0.6651738913047864
2430,0.6075,0.60775,0.019192610930152638,0.6658940824045705
2431,0.60775,0.608,0.01921620157046956,0.6667125675937061
2432,0.608,0.60825,0.019242579510547055,0.6676277590841996
2433,0.60825,0.6085,0.019271695235286643,0.6686379389330784
2434,0.6085,0.60875,0.019303495623001255,0.669741264065568
2435,0.60875,0.609,0.019337924097987676,0.6709357715686433
2436,0.609,0.60925,0.019374920789589575,0.6722193842097741
2437,0.60925,0.6095,0.01941442269727963,0.6735899161645055
2438,0.6095,0.60975,0.019456363860388272,0.6750450789052523
2439,0.60975,0.61,0.01950067553195186,0.6765824872330214
2440,0.61,0.61025,0.01954728635533989,0.6781996654055509
2441,0.61025,0.6105,0.019596122543108642,0.679894053342698
2442,0.6105,0.61075,0.01964710805698184,0.6816630128709288
2443,0.61075,0.611,0.01970016478834072,0.6835038339854808
2444,0.611,0.61125,0.019755212738136792,0.6854137410924978
2445,0.61125,0.6115,0.019812170195794593,0.6873898992161197
2446,0.6115,0.61175,0.0198709539161728,0.6894294201382094
2447,0.61175,0.612,0.01993147929415699,0.6915293684559056
2448,0.612,0.61225,0.019993660536050888,0.6936867675281008
2449,0.61225,0.6125,0.02005741082746477,0.6958986053003853
2450,0.6125,0.61275,0.020122642497070912,0.6981618399865975
2451,0.61275,0.613,0.02018926717605466,0.7004734056010332
2452,0.613,0.61325,0.02025719595245714,0.7028302173134162
2453,0.61325,0.6135,0.020326339520641255,0.7052291766346728
2454,0.6135,0.61375,0.020396608325250466,0.7076671764116288
2455,0.61375,0.614,0.020467912699646488,0.710141105630153
2456,0.614,0.61425,0.02054016299860084,0.7126478540189343
2457,0.61425,0.6145,0.02061326972517793,0.7151843164517329
2458,0.6145,0.61475,0.020687143651678796,0.7177473971435647
2459,0.61475,0.615,0.02076169593480949,0.7203340136465068
2460,0.615,0.61525,0.020836838224798225,0.7229411006355531
2461,0.61525,0.6155,0.02091248276873114,0.7255656134938836
2462,0.6155,0.61575,0.02098854250811678,0.7282045316978972
2463,0.61575,0.616,0.021064931170775153,0.7308548620053331
2464,0.616,0.61625,0.021141563357100303,0.7335136414481798
2465,0.61625,0.6165,0.021218354620986472,0.7361779401404349
2466,0.6165,0.61675,0.02129522154537265,0.7388448638991497
2467,0.61675,0.617,0.021372081812853806,0.7415115566943091
2468,0.617,0.61725,0.021448854271213937,0.7441752029225221
2469,0.61725,0.6175,0.021525458994273456,0.7468330295181437
2470,0.6175,0.61775,0.021601817338213092,0.74948230790745
2471,0.61775,0.618,0.021677851993637608,0.7521203558150075
2472,0.618,0.61825,0.021753487033268785,0.7547445389183971
2473,0.61825,0.6185,0.021828647955986498,0.7573522723762333
2474,0.6185,0.61875,0.02190326172684788,0.7599410222166434
2475,0.61875,0.619,0.02197725681386382,0.7625083066132397
2476,0.619,0.61925,0.022050563221175955,0.7650516970362071
2477,0.61925,0.6195,0.02212311251921063,0.7675688192985043
2478,0.6195,0.61975,0.02219483787184513,0.7700573544984055
2479,0.61975,0.62,0.022265674060866356,0.7725150398681028
2480,0.62,0.62025,0.022335557507664423,0.7749396695263718
2481,0.62025,0.6205,0.022404426292658933,0.7773290951525741
2482,0.6205,0.62075,0.022472220172364353,0.7796812265787452
2483,0.62075,0.621,0.022538880594413113,0.7819940323108263
2484,0.621,0.62125,0.022604350710532434,0.7842655399788999
2485,0.62125,0.6215,0.022668575387829036,0.7864938367287164
2486,0.6215,0.62175,0.022731501218192104,0.7886770695479328
2487,0.62175,0.622,0.02279307652647668,0.7908134455500389
2488,0.622,0.62225,0.022853251376866418,0.7929012321951145
2489,0.62225,0.6225,0.022911977578229645,0.7949387574756607
2490,0.6225,0.62275,0.02296920868812588,0.7969244100556062
2491,0.62275,0.623,0.023024900015749486,0.7988566393724394
2492,0.623,0.62325,0.023079008623861027,0.8007339557042167
2493,0.62325,0.6235,0.023131493329821576,0.8025549302054487
2494,0.6235,0.62375,0.02318231470569788,0.8043181949107485
2495,0.62375,0.624,0.023231435077805923,0.8060224427189958
2496,0.624,0.62425,0.02327881852536839,0.8076664273467571
2497,0.62425,0.6245,0.023324430878642673,0.809248963263336
2498,0.6245,0.62475,0.02336823971651033,0.810768925607139
