x,psi_1,psi_2,psi_3,psi_4,psi_5,psi_6,psi_7,psi_8,psi_9,psi_10,rho_1,rho_2,rho_3,rho_4,rho_5,rho_6,rho_7,rho_8,rho_9,rho_10
0.6135,1.3252586088199811,-0.9251968533494634,-0.6793550759163723,1.3994719679283956,-0.2976520172358228,-1.1916734990809383,1.129589696592858,0.4030781065226153,-1.410988808680756,0.5819691870506096,1.756310380251472,0.8559892174477486,0.46152331917334005,1.9585217890173763,0.08859672336455456,1.4200857284118071,1.275972882648745,0.1624719599578568,1.9908894182223391,0.33868813467634745
0.61375,1.3248704888724725,-0.9268758104851034,-0.6764306788850437,1.4001048838129746,-0.3030789108052863,-1.188071697586096,1.1342506569219168,0.39455300594214937,-1.4102788726860034,0.5920742788449911,1.7552818122851843,0.8590987680624173,0.4575584633368811,1.960293685676943,0.0918568261749187,1.4115143586051082,1.2865245527278,0.15567207449798576,1.9888864987445045,0.3505519516698163
0.614,1.32448155167828,-0.9285524806468192,-0.6735025265474004,1.4007239812275958,-0.3085011305230187,-1.1844435130953541,1.138877333858671,0.3860123290845895,-1.4094984725808923,0.6021428487089345,1.7542513807361042,0.8622097093153614,0.45360565326573177,1.962027671586086,0.09517294753398062,1.4029064357136642,1.2970415815770349,0.1490055182053094,1.9866859442078686,0.3625760102513108
0.61425,1.32409179747732,-0.9302268596975937,-0.6705706351595169,1.4013292540620172,-0.31391859277168194,-1.180789026178238,1.1434695875590946,0.37745641312123623,-1.4086476473578515,0.612174275565619,1.7532190881467205,0.8653220105028466,0.4496649767382379,1.9637236782900096,0.09854488288775308,1.394262724342952,1.3075226976725658,0.14247334380634935,1.98428819440681,0.3747573436642904
0.6145,1.3237012265100125,-0.9318989435060635,-0.667635020998229,1.4019206963424409,-0.31933121400731385,-1.1771083179883643,1.1480272792196233,0.36888559582499947,-1.407726439528078,0.6221679406293974,1.7521849370641116,0.8684356409077173,0.4457365212633057,1.9653816388332743,0.10197242423938488,1.3855839922773963,1.317966633832411,0.13607658280716486,1.9816937285463994,0.38709294634702535
0.61475,1.3233098390172815,-0.9335687279465272,-0.6646957003610399,1.4024983022315696,-0.32473891076059175,-1.173401470261634,1.1525502710813476,0.36030021555707525,-1.4067348951194112,0.6321232274439205,1.7511489300399434,0.871550569799697,0.4418203740784533,1.967001487762435,0.10545536016197557,1.3768710104121644,1.3283721273696878,0.1298162453304749,1.9789030651466208,0.3995797746741184
0.615,1.3229176352405543,-0.935236208898958,-0.6617526895660264,1.4030620660286668,-0.33014159963814227,-1.1696685653144137,1.1570384264341822,0.35170061125357366,-1.405673063674035,0.6420395219202041,1.7501110696304603,0.8746667664356954,0.4379166221478697,1.9685831611286309,0.10899347581163142,1.3681245526846788,1.3387379202452885,0.12369331995613735,1.9759167619387479,0.4122147477075242
0.61525,1.3225246154217616,-0.9369013822490124,-0.6588060049517563,1.4036119821696114,-0.3355391973238242,-1.1659096860417162,1.161491609620998,0.34308712241214767,-1.4045409982460009,0.651916212374504,1.7490713583964783,0.87778420006011,0.4340253521604936,1.9701265964901054,0.11258655294071623,1.3593453960058932,1.3490627592199766,0.117708773565048,1.9727354157538726,0.42499474795671943
0.6155,1.322130779803338,-0.9385642438880412,-0.6558556628771879,1.4041480452269535,-0.34093162058000165,-1.1621249159153493,1.1659096860417155,0.33446008907858565,-1.4033387553985779,0.6617526895660252,1.7480297989033824,0.8809028399051304,0.43014665052807555,1.9716317329146746,0.1162343699113062,1.3505343201912576,1.3593453960058917,0.11186355118645545,1.9693596624036296,0.4379166221478681
0.61575,1.3217361286282212,-0.9402247897130976,-0.6529016797215916,1.4046702499099661,-0.34631878624883733,-1.158314338982076,1.1702925221573788,0.3258198518333967,-1.4020663952014263,0.6715483467345204,1.7469863937211176,0.8840226551910387,0.42628060338327584,1.9730985109821266,0.11993670170886787,1.3416921078914836,1.3695845874174788,0.10615857584873656,1.965790176553122,0.4509771820018676
0.616,1.321340662139852,-0.9418830156269503,-0.6499440718844458,1.4051785910647008,-0.3517006112535723,-1.1544780398617331,1.1746399854941936,0.31716675177835024,-1.400723981227596,0.6813025796377138,1.7459411454241827,0.887143615126518,0.42242729657773365,1.9745268727865777,0.1236933199561364,1.3328195445229896,1.3797790955217992,0.10059474843362963,1.9620276715860867,0.46417320502100334
0.61625,1.3209443805821737,-0.9435389175380919,-0.6469828557853524,1.4056730636740349,-0.35707701259980507,-1.150616103745359,1.1789519446475267,0.3085011305230201,-1.3993115805503504,0.6910147865885692,1.7448940565916224,0.8902656889089543,0.41858681568017014,1.9759167619387474,0.12750399292720135,1.3239174181981508,1.389927687788185,0.09517294753398148,1.9580728994623198,0.4775014352840458
0.6165,1.3205472841996326,-0.9451924913607493,-0.6440180478639478,1.406153662857724,-0.3624479073767831,-1.146728616393306,1.183228269285883,0.2998233301712929,-1.3978292637398153,0.7006843684924262,1.7438451298070252,0.8933888457247402,0.41475924597449015,1.977268123568194,0.13136848556180916,1.3149865196553057,1.4000291372372662,0.08989402931500413,1.9539266505673942,0.4909585842496301
0.61675,1.320149373237178,-0.9468437330148927,-0.6410496645798075,1.4066203838724478,-0.36781321275865764,-1.1428156641333282,1.1874688301548335,0.29113369330787287,-1.3962771048594524,0.7103107288839121,1.742794367658514,0.8965130547495773,0.4109446724578837,1.9785809043254725,0.13528655947984555,1.3060276421885002,1.4100822225892888,0.08475882737908258,1.9495897535546944,0.5045413315675945
0.617,1.3197506479402614,-0.9484926384262478,-0.6380777224123574,1.4070732221118585,-0.3731728460057824,-1.1388773338586717,1.1916734990809374,0.28243256298474173,-1.394655181462359,0.7198932739637739,1.7417417727387399,0.8996382851487847,0.4071431798389414,1.9798550523842475,0.13925797299605536,1.2970415815770364,1.420085728411805,0.0797681526341301,1.9450630751798053,0.5182463258982812
0.61725,1.3193511085548362,-0.9501392035263045,-0.6351022378607779,1.4075121731066251,-0.3785267244659874,-1.1349137130261358,1.1958421489756073,0.27372028270762594,-1.392963574587393,0.7294314126355019,1.7406873476448752,0.9027645060776004,0.40335485253576814,1.9810905174433342,0.14328248113494954,1.28802913601477,1.4300384452665984,0.07492279316554266,1.9403475201272875,0.5320701857394239
0.6175,1.3189507553273587,-0.9517834242523275,-0.6321232274439184,1.407937232524479,-0.38387476557584377,-1.13092488965414,1.1999746538389542,0.26499719642243064,-1.3912023687551238,0.7389245565417741,1.73963109497861,0.9058916866814861,0.39957977467411576,1.9822872507286888,0.14735983564590902,1.2789911060392287,1.4399391698559179,0.07022351411174828,1.9354440308298675,0.5460095002604576
0.61775,1.3185495885047869,-0.9534252965473646,-0.629140707700203,1.4083483961702552,-0.38921688686193445,-1.126910952320767,1.2040708887635858,0.2562636485016708,-1.38937165196361,0.7483721201007447,1.738573017346143,0.9090197960964301,0.3958180300855123,1.9834452049953302,0.1514897850184959,1.269928294460498,1.4497867051679314,0.0656710575433879,1.9303535872800903,0.5600608301440835
0.618,1.3181476083345802,-0.9550648163602597,-0.626154695187535,1.4087456599859343,-0.39455300594214804,-1.1228719901617894,1.2081307299383985,0.24751998373086193,-1.387471515684001,0.7577735205422045,1.737513117358174,0.9121488034492566,0.39206970230539484,1.9845643345292054,0.1556720744979847,1.2608415062898977,1.4595798606214876,0.06126614234612615,1.9250772068344588,0.5742207084349268
0.61825,1.3177448150647009,-0.9567019796456607,-0.6231652064832127,1.409129020050683,-0.3998830405269223,-1.118808092868701,1.2121540546523082,0.23876654729491736,-1.3855020548559678,0.7671281779434809,1.7364513976299027,0.9152786778579263,0.38833487457126514,1.985644595148998,0.1599064461010562,1.2517315486685,1.469317452210031,0.05700946410713601,1.919615944010109,0.5884856413948849
0.6185,1.3173412089436116,-0.9583367823640304,-0.6201722581838274,1.4094984725808923,-0.40520690842053764,-1.1147193506867124,1.216140741297964,0.23000368476451696,-1.3834633678829598,0.7764355152652539,1.7353878607810163,0.9184093884318429,0.38461362982082786,1.9866859442078686,0.16419263863172998,1.2425992307954057,1.478998302644761,0.052901695005255295,1.9139708902740618,0.6028521093652203
0.61875,1.3169367902202769,-0.9599692204816545,-0.6171758669051847,1.4098540139302147,-0.41052452752235796,-1.1106058544127642,1.2200906693754172,0.22123174208247393,-1.381355556627287,0.7856949583871031,1.7343225094356856,0.9215409042721553,0.3809060506901662,1.987688340595138,0.16853038769745524,1.233445363855906,1.4886212414969537,0.04894348370484627,1.908143173825082,0.6173165676349117
0.619,1.3165315591441629,-0.9615992899706548,-0.6141760492821978,1.4101956405896008,-0.41583581582811846,-1.1064676953934913,1.2240037194957747,0.21245106555006288,-1.379178726405031,0.7949059361429615,1.7332553462225604,0.9246731944720674,0.3772122195118887,1.9886517447379146,0.17291942572543686,1.224270760949384,1.498185105339491,0.04513545525335711,1.9021339593682034,0.6318754473153179
0.61925,1.316125515965236,-0.9632269868089963,-0.6111728219688027,1.410523349187333,-0.421140691431188,-1.1023049655232053,1.227879773384796,0.2036620018133609,-1.376932985980783,0.8040678803563411,1.732186373774759,0.9278062281171384,0.37353221831330985,1.989576118602651,0.1773594819791391,1.2150762370171149,1.5076887378874977,0.04147821098262541,1.8959444478819554,0.6465251562207394
0.6195,1.3157186609339644,-0.964852306980501,-0.6081662016378674,1.4108371364890604,-0.42643907252382224,-1.098117757241855,1.2317187138864774,0.19486489784954505,-1.3746184475622094,0.8131802258753668,1.7311155947298644,0.9309399742855948,0.36986612881463116,1.9904614256966515,0.18185028257497773,1.2058626087698816,1.5171309901381578,0.03797232841391363,1.8895758763783386,0.6612620797547125
0.61975,1.3153109943013164,-0.9664752464748503,-0.605156204981095,1.4111369993978284,-0.4317308773984232,-1.0939061635329692,1.2355204249665857,0.18606010095322925,-1.3722352267944449,0.8222424106076314,1.7300430117299175,0.9340744020486226,0.3662140324271211,1.9913076310695068,0.18639155049921233,1.1966306946154193,1.5265107205096125,0.03461836116672586,1.8830295176556016,0.6760825818018487
0.62,1.3149025163187618,-0.9680958012876034,-0.6021428487089346,1.4114229349541114,-0.4370160244488206,-1.089670277921595,1.2392847917161716,0.17724795872271373,-1.3697834427543152,0.8312538755549059,1.7289686274214116,0.937209480470687,0.362576010251311,1.9921147013144778,0.19098300562505216,1.1873813145857262,1.5358267949789948,0.031416838871368834,1.8763066800438644,0.690983005625051
0.62025,1.3144932272382701,-0.9697139674202019,-0.5991261495504829,1.411694940335841,-0.4422944321715065,-1.0854101944722145,1.243011700355039,0.16842881904628745,-1.3672632179443864,0.8402140648475812,1.7278924444552823,0.9403451786098284,0.35895214307518764,1.9928826045698136,0.19562436472991535,1.1781152902642107,1.545078087219525,0.028368267085327043,1.8694087071436387,0.7059596747676954
0.6205,1.3140831273123108,-0.9713297408799837,-0.5961061242533987,1.4119530128584339,-0.44756601916690403,-1.0811260077866656,1.246701038235188,0.1596030300884741,-1.3646746782868453,0.8491224257789751,1.7268144654869029,0.9434814655179763,0.3553425113724084,1.9936113105200088,0.2003153415129095,1.1688334447127333,1.5542634787366956,0.025473127213422368,1.8623369775573047,0.7210088939607711
0.62075,1.3136722167938548,-0.9729431176801859,-0.5930827895838062,1.4121971499748183,-0.45283070414062054,-1.076817813002036,1.250352693844209,0.15077094027632196,-1.3620179531172063,0.857978408839423,1.7257346931760806,0.9466183102412401,0.35174719530050935,1.9943007903969994,0.2050556466124902,1.1595366023984879,1.5633818590034705,0.02273187643180624,1.8550929046135844,0.7361269500346281
0.621,1.3132604959363725,-0.9745540938399623,-0.5900561623261988,1.4124273492754593,-0.45808840590470107,-1.0724857057885469,1.2539665568086693,0.14193289828561143,-1.359293175177851,0.8667814677501746,1.7246531301870471,0.94975568182023,0.34816627469912154,1.9949510169813003,0.20984498762431017,1.1502255891207576,1.5724321255945897,0.02014494761575372,1.847677936085084,0.751310112835147
0.62125,1.3128479649938336,-0.97616266538439,-0.5870262592833537,1.412643608488383,-0.4633390433788779,-1.0681297823474383,1.257542517897438,0.13308925302710212,-1.3565004806113938,0.8755310594970862,1.7235697791884501,0.9528935492903565,0.34459982908820724,1.9955619646030802,0.21468306911925367,1.1409012319375857,1.581413184319828,0.01771274927131201,1.8400935538989425,0.7665546361440903
0.6215,1.3124346242207077,-0.9777688283444794,-0.5839930972762284,1.4128459254791983,-0.4685825355918329,-1.0637501394088185,1.2610804690249933,0.12424035363276363,-1.3536400089538814,0.8842266443641362,1.7224846428533502,0.956031881682136,0.34104793766628233,1.9961336091431723,0.21956959266167134,1.1315643590922808,1.590323949356297,0.015435665470794164,1.8323412738406641,0.7818567586034606
0.62175,1.3120204738719645,-0.9793725787571805,-0.5809566931438811,1.4130342982511181,-0.4738188016824202,-1.0593468742295369,1.2645803032546792,0.11538654944200476,-1.3507119031278194,0.8928676859666748,1.7213977238592144,0.9591706480214898,0.3375106793086736,1.99666592803403,0.22450425682776462,1.1222157999398903,1.5991633433796963,0.013314055792132209,1.8244226452511758,0.7972127046434846
0.622,1.311605514203073,-0.9809739126654006,-0.5779170637433623,1.4132087249449792,-0.4790477609009462,-1.054920084591001,1.2680419148019535,0.10652818998784486,-1.3477163094350326,0.9014536512845646,1.7203090248879074,0.9623098173300649,0.33398813256574944,1.9971589002606138,0.2294867572242101,1.1128563848734847,1.6079302976946046,0.01134825526208637,1.8163392507171845,0.8126186854142733
0.62225,1.3111897454700006,-0.982572826118007,-0.574874225949629,1.4133692038392607,-0.48426933261038885,-1.050469868797018,1.2714651990375738,0.0976656249831497,-1.3446533775493539,0.9099840106950171,1.7192185486256848,0.9654493586255273,0.3304803756611851,1.9976125063612256,0.23451678650691143,1.1034869452504241,1.6166237523636573,0.009538574303349234,1.8080927057548852,0.828070899720589
0.6225,1.3107731679292145,-0.9841693151698404,-0.5718281966554525,1.4135157333501003,-0.48948343628765306,-1.045996325671613,1.2748500524907644,0.08879920430680553,-1.3415232605091465,0.9184582380052828,1.7181262977631888,0.9685892409218727,0.32698748649022685,1.9980267284282718,0.2395940343999689,1.094108313318515,1.6252426563357047,0.00788529868552179,1.7996846584870914,0.8435655349597687
0.62275,1.3103557818376812,-0.9857633758817208,-0.5687789927713212,1.4136483120313112,-0.4946899915248099,-1.0414995545568289,1.2781963728523407,0.07992927798993144,-1.3383261147096572,0.9268758104851035,1.7170322749954408,0.9717294332297268,0.3235095426179586,1.9984015501089756,0.24471818771481652,1.0847213221420728,1.6337859675728799,0.006388689479991738,1.7911167893138467,0.8590987680624175
0.623,1.3099375874528647,-0.9873550043204633,-0.5657266312253485,1.4137669385743952,-0.49988891803033686,-1.0369796553105246,1.281504058977803,0.07105619620202064,-1.3350620998952027,0.9352362088989588,1.7159364830218315,0.9748699045566621,0.32004662127758143,1.9987369566060176,0.24988893036954085,1.0753268055279344,1.6422526531765846,0.005048983018700052,1.7823908105765882,0.8746667664356969
0.62325,1.3095185850327287,-0.9889441965588829,-0.562671128963175,1.4138716118085564,-0.5050801356303534,-1.0324367283041505,1.2847730108903967,0.06218030923715148,-1.3317313791511876,0.9435389175380894,1.7148389245461197,0.9780106239074944,0.31659879936869384,1.999032934678125,0.25510594340837617,1.0659255979513782,1.6506416895123754,0.0038663908568277857,1.7735084662159242,0.8902656889089494
0.6235,1.3090987748357346,-0.9905309486758058,-0.5596125029478805,1.4139623307007119,-0.5102635642698695,-1.0278708744205294,1.2880031297841312,0.05330196750014088,-1.3283341188959548,0.9517834242523288,1.7137396022764213,0.9811515602845918,0.3131661534555915,1.9992894726405892,0.26036890502139126,1.0565185344820236,1.6589520623337175,0.0028410997393860746,1.7644715314230925,0.9058916866814885
0.62375,1.308678157120843,-0.9921152567560784,-0.5565507701598871,1.4140390943555032,-0.515439124013996,-1.0232821950516116,1.2911943180267635,0.044421521492723465,-1.3248704888724725,0.9599692204816562,1.7126385189252058,0.9842926826881793,0.30974875976556343,1.9995065603657318,0.2656774905643156,1.0471064507096444,1.667182766904599,0.0019732715717284926,1.7552818122851843,0.9215409042721587
0.624,1.3082567321475114,-0.993697116890578,-0.553485947596861,1.4141019020153038,-0.5206067350491995,-1.0186707920962175,1.294346479162756,0.03553932179969935,-1.321340662139852,0.9680958012876019,1.7115356772092853,0.9874339601166471,0.3063466941871951,1.9996841892833,0.27103137257858745,1.0376901826699352,1.6753328081210226,0.0012630433939825852,1.7459411454241827,0.9372094804706839
0.62425,1.3078345001756966,-0.9952765251762224,-0.5504180522736265,1.4141507530602277,-0.5257663176845299,-1.0140367679577877,1.2974595179161876,0.026655719075103647,-1.3177448150647009,0.9761626653843894,1.7104310798498141,0.9905753615668558,0.3029600322686926,1.9998223523808092,0.27643022081155,1.0282705667702763,1.683401200631306,0.0007105273594108444,1.7364513976299027,0.9528935492903555
0.6245,1.3074114614658516,-0.9968534777159788,-0.5473471012220609,1.4141856470081346,-0.5309177923528375,-1.009380225542093,1.3005333401936328,0.017771064028358242,-1.314083127312311,0.9841693151698393,1.709324729572274,0.9937168560344414,0.29958884921619294,1.9999210442038164,0.28187370223681074,1.0188484397154065,1.6913869689552072,0.0003158107167000083,1.7268144654869035,0.9685892409218705
0.62475,1.3069876162789287,-0.9984279706188726,-0.5442731114910139,1.4142065835146354,-0.5360610796120107,-1.0047012682549696,1.303567853087007,0.008885707410436454,-1.3103557818376812,0.9921152567560783,1.7082166291064762,0.9968584125141202,0.2962332198921096,1.9999802608561372,0.2873614810747944,1.0094246384331444,1.6992891476018686,7.89557961838853e-05,1.7170322749954408,0.984292682688179
0.625,1.3065629648763766,-1.0,-0.5411961001461979,1.4142135623730951,-0.5411961001461971,-1.0000000000000013,1.3065629648763761,8.659560562354934e-16,-1.3065629648763768,1.0000000000000002,1.7071067811865477,1.0,0.2928932188134535,2.0000000000000004,0.29289321881345265,1.0000000000000027,1.7071067811865466,7.49879891330929e-31,1.7071067811865481,1.0000000000000004
0.62525,1.3061375075201418,-1.0015695619805343,-0.5381160842701016,1.4142065835146354,-0.5463227747670256,-0.9952765251762233,1.3095185850327278,-0.00888570741043472,-1.3027048659352236,1.007823058533498,1.7059951885509284,1.0031415874858793,0.2895689201501871,1.9999802608561372,0.2984685742291422,0.9905753615668575,1.7148389245461175,7.89557961838545e-05,1.6970399677313088,1.0157073173118145
0.6255000000000001,1.3057112444726673,-1.0031366526877379,-0.5350330809618961,1.4141856470081346,-0.5514410244148383,-0.990530948675806,1.3124346242207083,-0.017771064028359023,-1.29878167778284,1.0155839497934822,1.7048818539423616,1.0062831439655593,0.2862603977235788,1.9999210442038164,0.3040872034076863,0.9811515602845923,1.7224846428533518,0.00031581071670003604,1.6868338465444088,1.0314107590781303
0.62575,1.305284175996894,-1.0047012682549694,-0.5319471073373362,1.4141507530602277,-0.5565507701598874,-0.9857633758817205,1.3153109943013166,-0.026655719075101912,-1.2947935964400048,1.023282195051612,1.7037667801078906,1.009424638433144,0.28296772500455947,1.9998223523808092,0.3097487597655638,0.9717294332297262,1.7300430117299181,0.0007105273594107519,1.676490457382042,1.0471064507096453
0.626,1.3048563023562594,-1.006263404821696,-0.5288581805286684,1.4141019020153038,-0.5616519332035723,-0.9809739126654017,1.31814760833458,-0.03553932179969762,-1.290740821169863,1.0309173194438581,1.7026499697988497,1.0125660398833527,0.2796909751120936,1.9996841892833,0.31545289407131005,0.9623098173300672,1.7375131173581733,0.0012630433939824625,1.6660118674342523,1.0627905195293097
0.62625,1.3044276238146968,-1.0078230585335008,-0.5257663176845306,1.4140390943555032,-0.566744434879653,-0.9761626653843907,1.3209443805821728,-0.04442152149272173,-1.2866235544679705,1.0384888519997901,1.701531425770856,1.0157073173118203,0.2764302208115508,1.9995065603657318,0.3211992544670572,0.9528935492903579,1.7448940565916202,0.0019732715717283387,1.6554001709117947,1.078459095727842
0.6265000000000001,1.303998140636637,-1.009380225542094,-0.522671535969864,1.4139623307007119,-0.571828196655454,-0.9713297408799829,1.3237012265100132,-0.053301967500141656,-1.2824420020521754,1.045996325671615,1.7004111507838064,1.0188484397154087,0.2731855345130969,1.9992894726405892,0.32698748649022863,0.9434814655179747,1.7521849370641134,0.0028410997393861575,1.6446574886275918,1.0941083133185192
0.62675,1.303567853087007,-1.0109349020053198,-0.5195738525658145,1.4138716118085564,-0.5769031401330729,-0.966475246474851,1.3264180627908102,-0.062180309237149754,-1.2781963728523404,1.0534392773629833,1.6992891476018686,1.0219893760925054,0.2699569882700827,1.999032934678125,0.3328172330953999,0.9340744020486239,1.7593848772977256,0.003866390856827571,1.6337859675728794,1.1097343110910445
0.627,1.3031367614312295,-1.0124870840871687,-0.5164732846696334,1.4137669385743952,-0.5819691870506101,-0.961599289970655,1.3290948073065931,-0.0710561962020189,-1.2738868789999027,1.0608172479575848,1.6981654189934732,1.0251300954433373,0.26674465377744017,1.9987369566060176,0.33868813467634795,0.9246731944720679,1.7664930068093498,0.0050489830186998055,1.6227877804881128,1.125333233564304
0.62725,1.3027048659352236,-1.0140367679577862,-0.5133698494945905,1.4136483120313112,-0.587026259283353,-0.9567019796456624,1.331731379151187,-0.0799292779899297,-1.2695137358172761,1.0681297823474372,1.6970399677313088,1.0282705667702732,0.26354860237009853,1.9984015501089756,0.3445998290882063,0.9152786778579294,1.7735084662159224,0.00638868947999146,1.6116651254287366,1.1409012319375835
0.6275000000000001,1.3022721668654038,-1.0155839497934815,-0.5102635642698679,1.4135157333501003,-0.5920742788449915,-0.9517834242523262,1.3343276986326598,-0.08879920430680881,-1.265077161807091,1.0753764294609736,1.6959127965923142,1.0314107590781287,0.26036890502138954,1.9980267284282718,0.3505519516698168,0.9058916866814836,1.7804304073383301,0.007885298685522372,1.6004202253258848,1.1564344650402323
0.62775,1.3018386644886815,-1.0171286257767365,-0.5071544462404786,1.4133692038392607,-0.5971131678888197,-0.946843733014893,1.3368836872757288,-0.09766562498314796,-1.2605773786412784,1.0825567422908657,1.6947839083576737,1.0345506413744725,0.25720563234148647,1.9976125063612256,0.3565441352662218,0.896513054749578,1.7872579933039487,0.009538574303348894,1.5890553275421169,1.1719291002794119
0.628,1.301404359072462,-1.0186707920962172,-0.5040425126671535,1.4132087249449792,-0.6021428487089328,-0.94188301562695,1.3393992678241375,-0.10652818998784314,-1.256014611149993,1.0896702779215923,1.6936533058128056,1.0376901826699347,0.2540588545758176,1.9971589002606138,0.3625760102513087,0.8871436151265173,1.7939903986478358,0.011348255262086002,1.5775727034222682,1.1873813145857202
0.62825,1.3009692508846467,-1.0202104449467815,-0.500927780826261,1.4130342982511181,-0.6071632437414348,-0.9369013822490134,1.3418743642429851,-0.11538654944200304,-1.251389087310381,1.096716597556775,1.6925209917473587,1.04082935197851,0.2509286416035226,1.99666592803403,0.368647204550621,0.8777842000601119,1.8006268094125155,0.013314055792131812,1.5659746478395085,1.202787295356509
0.6285000000000001,1.3005333401936325,-1.0217475805294896,-0.49781026800969935,1.4128459254791983,-0.612174275565624,-0.9318989435060638,1.3443089017210297,-0.12424035363276692,-1.2467010382351875,1.103695266546227,1.6913869689552068,1.0439681183178657,0.2478150629358887,1.9961336091431723,0.3747573436642965,0.868435640907718,1.807166423246401,0.01543566547079498,1.5542634787366945,1.218143241396547
0.62875,1.300096627268311,-1.0232821950516109,-0.4946899915248095,1.412643608488383,-0.6171758669051839,-0.926875810485103,1.3467028066729447,-0.13308925302710042,-1.241950698161211,1.110605854412763,1.6902512402344376,1.047106450709643,0.24471818771481613,1.9955619646030802,0.38090605069016525,0.8590987680624166,1.8136084495007867,0.01771274927131156,1.5424415366631192,1.2334453638559035
0.629,1.2996591123780683,-1.0248142847266375,-0.4915669686942753,1.4124273492754593,-0.6221679406293955,-0.9218320947326821,1.3490560067415478,-0.14193289828560973,-1.2371383044375979,1.1174479348787816,1.6891138083873485,1.0502443181797696,0.24163808471127862,1.9949510169813003,0.387092946347023,0.8497744108792447,1.8199521093254512,0.020144947615753236,1.5305111843067345,1.2486898871648537
0.62925,1.2992207957927862,-1.02634384577429,-0.4884412168560238,1.4121971499748183,-0.6271504197543044,-0.916767908252418,1.3513684307999847,-0.15077094027632024,-1.232264097513985,1.124221085892527,1.6879746762204406,1.0533816897587596,0.2385748223237933,1.9943007903969994,0.3933176489980002,0.840463397601514,1.826196635762813,0.022731876431805725,1.5184748060219557,1.2638730499653725
0.6295000000000001,1.2987816777828398,-1.0278708744205303,-0.485312753363136,1.4119530128584339,-0.6321232274439187,-0.9116833635025186,1.3536400089538816,-0.15960303008847737,-1.2273283209284844,1.1309248896541406,1.6868338465444084,1.0565185344820256,0.23552846857690807,1.9936113105200088,0.39957977467411615,0.8311665552872654,1.8323412738406646,0.025473127213423413,1.5063348073531329,1.27899110603923
0.62975,1.2983417586190995,-1.0293953668975644,-0.4821815955837473,1.4116949403358412,-0.6370862870113921,-0.9065785733932781,1.3558706725434515,-0.16842881904628576,-1.2223312212955164,1.1375589326414282,1.685691322174136,1.0596548213901713,0.23249909111968842,1.9928826045698143,0.4058789370979619,0.8218847097357913,1.8383852806634315,0.028368267085326474,1.4940936145537886,1.2940403252323054
0.63,1.2979010385729297,-1.0309173194438597,-0.479047760900947,1.4114229349541114,-0.6420395219202069,-0.9014536512845658,1.3580603541455787,-0.177247958722712,-1.2172730482934861,1.1441228056353694,1.6845471059286896,1.062790519529313,0.22948675722421086,1.9921147013144778,0.4122147477075278,0.8126186854142755,1.8443279255020146,0.03141683887136822,1.4817536741017159,1.3090169943749492
0.63025,1.297459517916188,-1.0324367283041498,-0.47591126671269046,1.4111369993978284,-0.6469828557853505,-0.8963087109833211,1.3602089875758507,-0.18606010095322753,-1.212154054652309,1.1506161037453568,1.6834012006313073,1.0659255979513769,0.2264915337840776,1.9913076310695068,0.4185868156801677,0.8033693053845826,1.850168489882121,0.03461836116672522,1.4693174522100332,1.3239174181981457
0.6305000000000001,1.2970171969212267,-1.0339535897294456,-0.4727721304316919,1.4108371364890602,-0.6519162123745067,-0.8911438667410087,1.3623165078905617,-0.19486489784954833,-1.2069744961407842,1.157038426434185,1.6822536091093963,1.0690600257144067,0.22351348731292073,1.990461425696651,0.42499474795672293,0.7941373912301166,1.8559062676711349,0.0379723284139149,1.4567874343343,1.3387379202452951
0.63075,1.2965740758608921,-1.03546789997704,-0.4696303694853417,1.410523349187333,-0.656839515609205,-0.8859592332511056,1.364382851388669,-0.20366200181335917,-1.201734631553813,1.1633893775427273,1.6811043341945264,1.0721937718828611,0.22055268394293856,1.989576118602651,0.431438149265735,0.7849237629828869,1.861540565163475,0.04147821098262471,1.4441661246757789,1.3534748437792545
0.631,1.2961301550085236,-1.0369796553105235,-0.4664860013155932,1.4101956405896008,-0.6617526895660256,-0.8807549256465262,1.366407955613729,-0.21245106555006116,-1.1964347226994707,1.1696685653144125,1.6799533787224195,1.0753268055279321,0.21760918942341162,1.9886517447379146,0.4379166221478687,0.775729239050618,1.8670707011644903,0.04513545525335638,1.4314560456809593,1.3681245526846761
0.63125,1.2956854346379534,-1.0384888519997912,-0.4633390433788799,1.409854013930215,-0.6666556584777462,-0.8755310594970894,1.3683917593557762,-0.22123174208247218,-1.1910750343859233,1.1758756024193584,1.6788007455329421,1.0784590957278444,0.21468306911925553,1.9876883405951387,0.4444297669803974,0.7665546361440959,1.8724960070727965,0.04894348370484549,1.4186597375374284,1.382683432365089
0.6315000000000001,1.2952399150235072,-1.0399954863210505,-0.4601895131460082,1.4094984725808923,-0.6715483467345208,-0.8702877508069344,1.3703342026531788,-0.23000368476452024,-1.185655834408198,1.1820101059782782,1.6776464374701021,1.0815906115681584,0.21177438800956006,1.9866859442078686,0.45097718200186815,0.7574007692045928,1.8778158269611234,0.0529016950052568,1.4057797576662001,1.3971478906347803
0.63175,1.2947935964400046,-1.041499554556829,-0.45703742810206854,1.409129020050683,-0.676430678885044,-0.8650251160119584,1.372235226794445,-0.23876654729491567,-1.180177393534802,1.1880716975860965,1.6764904573820414,1.0847213221420733,0.20888321068615348,1.985644595148998,0.45755846333688155,0.7482684513315021,1.8830295176556022,0.0570094641071352,1.392818680210599,1.4115143586051093
