angle_index,x_vertex,theta_deg,is_ge_170
315,0.079,0.4658661230574938,False
316,0.07925,0.46547858829610483,False
317,0.0795,0.46525965088878535,False
318,0.07975,0.4652076942771008,False
319,0.08,0.46532117702527404,False
320,0.08025,0.465598631643986,False
321,0.0805,0.46603866327645366,False
322,0.08075,0.4666399482468572,False
323,0.081,0.4674012325514518,False
324,0.08125,0.4683213301231069,False
325,0.0815,0.4693991210951928,False
326,0.08175,0.4706335497950061,False
327,0.082,0.47202362274940574,False
328,0.08225,0.47356840639651837,False
329,0.0825,0.4752670247568742,False
330,0.08275,0.47711865688688565,False
331,0.083,0.47912253417311673,False
332,0.08325,0.4812779374358027,False
333,0.0835,0.48358419388685175,False
334,0.08375,0.48604067380850663,False
335,0.084,0.4886467870991471,False
336,0.08425,0.49140197951739,False
337,0.0845,0.4943057287600257,False
338,0.08475,0.4973575402278714,False
339,0.085,0.500556942574431,False
340,0.08525,0.5039034829313016,False
341,0.0855,0.5073967218725017,False
342,0.08575,0.5110362280838434,False
343,0.08600000000000001,0.5148215726591394,False
344,0.08625000000000001,0.5187523231232918,False
345,0.08650000000000001,0.5228280370612084,False
346,0.08675000000000001,0.5270482554035992,False
347,0.08700000000000001,0.53141249533638,False
348,0.08725000000000001,0.5359202428049035,False
349,0.08750000000000001,0.5405709446419047,False
350,0.08775000000000001,0.5453640002396186,False
351,0.088,0.5502987528249123,False
352,0.08825,0.5553744803066806,False
353,0.0885,0.5605903856313831,False
354,0.08875,0.5659455867312311,False
355,0.089,0.571439105985245,False
356,0.08925,0.5770698592404931,False
357,0.0895,0.5828366443593916,False
358,0.08975,0.5887381292863226,False
359,0.09,0.5947728397417041,False
360,0.09025,0.6009391463474181,False
361,0.0905,0.6072352514738455,False
362,0.09075,0.6136591755425006,False
363,0.091,0.6202087430499721,False
364,0.09125,0.6268815681894896,False
365,0.0915,0.6336750401787742,False
366,0.09175,0.6405863083197754,False
367,0.092,0.6476122668520586,False
368,0.09225,0.6547495396404119,False
369,0.0925,0.6619944648160667,False
370,0.09275,0.6693430793762964,False
371,0.093,0.6767911039261879,False
372,0.09325,0.6843339275621849,False
373,0.0935,0.6919665931291261,False
374,0.09375,0.6996837828266427,False
375,0.094,0.7074798044659601,False
376,0.09425,0.7153485783723871,False
377,0.0945,0.7232836252023084,False
378,0.09475,0.7312780547849965,False
379,0.095,0.7393245561783361,False
380,0.09525,0.7474153891563878,False
381,0.0955,0.7555423772827888,False
382,0.09575,0.7636969028213957,False
383,0.096,0.7718699036575823,False
384,0.09625,0.7800518724750114,False
385,0.0965,0.7882328583892957,False
386,0.09675,0.7964024712501583,False
387,0.097,0.8045498888762564,False
388,0.09725,0.8126638673095142,False
389,0.0975,0.8207327544589789,False
390,0.09775,0.8287445071220879,False
391,0.098,0.8366867117101614,False
392,0.09825,0.844546608702773,False
393,0.0985,0.8523111209905735,False
394,0.09875,0.8599668861816516,False
395,0.099,0.8675002928943051,False
396,0.09925,0.8748975210362835,False
397,0.0995,0.8821445860423454,False
398,0.09975,0.8892273869439068,False
399,0.1,0.8961317581386867,False
400,0.10025,0.9028435246475507,False
401,0.1005,0.9093485606028203,False
402,0.10075,0.9156328506274894,False
403,0.101,0.921682553749026,False
404,0.10125,0.9274840693926192,False
405,0.1015,0.9330241049770314,False
406,0.10175000000000001,0.9382897445747997,False
407,0.10200000000000001,0.9432685180189636,False
408,0.10225000000000001,0.9479484698892695,False
409,0.10250000000000001,0.9523182276617308,False
410,0.10275000000000001,0.9563670684001079,False
411,0.10300000000000001,0.9600849832338536,False
412,0.10325000000000001,0.9634627390223469,False
413,0.10350000000000001,0.9664919364092291,False
414,0.10375000000000001,0.969165063717922,False
415,0.10400000000000001,0.9714755459717627,False
416,0.10425,0.9734177885042556,False
417,0.1045,0.9749872146083908,False
418,0.10475,0.9761802967663574,False
419,0.105,0.9769945810879107,False
420,0.10525,0.9774287045779847,False
421,0.1055,0.9774824051253086,False
422,0.10575,0.9771565239902188,False
423,0.106,0.9764530007892255,False
424,0.10625,0.9753748610685218,False
425,0.1065,0.9739261965696501,False
426,0.10675,0.9721121384964976,False
427,0.107,0.9699388240767345,False
428,0.10725,0.9674133568316654,False
429,0.1075,0.9645437611016681,False
430,0.10775,0.9613389312851434,False
431,0.108,0.957808576463333,False
432,0.10825,0.9539631610295737,False
433,0.1085,0.9498138419724457,False
434,0.10875,0.9453724035339534,False
435,0.109,0.9406511898974659,False
436,0.10925,0.9356630366438953,False
437,0.1095,0.9304212015649481,False
438,0.10975,0.9249392955770123,False
439,0.11,0.9192312142753729,False
440,0.11025,0.9133110707016407,False
441,0.1105,0.9071931299159631,False
442,0.11075,0.9008917457569373,False
443,0.111,0.8944213002560272,False
444,0.11125,0.8877961460811681,False
445,0.1115,0.8810305522487532,False
446,0.11175,0.8741386534090249,False
447,0.112,0.8671344028840755,False
448,0.11225,0.8600315295250895,False
449,0.1125,0.8528434985759777,False
450,0.11275,0.84558347647306,False
451,0.113,0.8382642996517707,False
452,0.11325,0.8308984472285809,False
453,0.1135,0.823498017557232,False
454,0.11375,0.8160747084344954,False
455,0.114,0.8086398009330934,False
456,0.11425,0.8012041465717873,False
457,0.1145,0.7937781577268705,False
458,0.11475,0.7863718010339797,False
459,0.115,0.7789945935919524,False
460,0.11525,0.7716556017670331,False
461,0.1155,0.764363442322243,False
462,0.11575,0.7571262857517301,False
463,0.116,0.7499518614889473,False
464,0.11625,0.7428474648712987,False
465,0.1165,0.7358199656180449,False
466,0.11675,0.7288758176099807,False
467,0.117,0.7220210698324402,False
468,0.11725000000000001,0.7152613782303505,False
469,0.11750000000000001,0.7086020184185199,False
470,0.11775000000000001,0.7020478989534619,False
471,0.11800000000000001,0.6956035751572154,False
472,0.11825000000000001,0.6892732632720182,False
473,0.11850000000000001,0.6830608548629803,False
474,0.11875000000000001,0.6769699313592235,False
475,0.11900000000000001,0.6710037786148857,False
476,0.11925000000000001,0.6651654014360037,False
477,0.11950000000000001,0.6594575379606744,False
478,0.11975000000000001,0.6538826738556696,False
479,0.12,0.6484430562437061,False
480,0.12025,0.6431407073385131,False
481,0.1205,0.6379774377092168,False
482,0.12075,0.6329548591958136,False
483,0.121,0.6280743973657991,False
484,0.12125,0.6233373035740073,False
485,0.1215,0.6187446665510593,False
486,0.12175,0.6142974235263107,False
487,0.122,0.6099963708715607,False
488,0.12225,0.6058421742878795,False
489,0.1225,0.6018353784852353,False
490,0.12275,0.5979764163991423,False
491,0.123,0.5942656179315207,False
492,0.12325,0.5907032182334125,False
493,0.1235,0.5872893655007762,False
494,0.12375,0.5840241283724776,False
495,0.124,0.5809075028261673,False
496,0.12425,0.577939418719348,False
497,0.1245,0.5751197458487375,False
498,0.12475,0.5724482996787527,False
499,0.125,0.5699248466249298,False
500,0.12525,0.5675491090141997,False
501,0.1255,0.5653207696524285,False
502,0.12575,0.5632394760684343,False
503,0.126,0.5613048444312491,False
504,0.12625,0.559516463118913,False
505,0.1265,0.5578738960320865,False
506,0.12675,0.5563766855689752,False
507,0.127,0.5550243553498084,False
508,0.12725,0.5538164126516201,False
509,0.1275,0.5527523506004831,False
510,0.12775,0.5518316500879795,False
511,0.128,0.5510537814853504,False
