u_seuil,x_normalise,R_empirique,Utilise_pour_fit,R_weibull,R_logistique,R_gompertz,R_exponentielle_stabilisee
0.9973694926254982,0.5421686746988047,0.46015981735159817,True,0.42490729732320914,0.4435436129301997,0.45139862737234754,0.4035710580087325
0.9973925672515903,0.5461847389558254,0.45639269406392696,True,0.4198306494976521,0.43787609995847443,0.446175901402793,0.4001802532771378
0.9974156418776824,0.5502008032128463,0.4519406392694064,True,0.41478193450749246,0.4322247547438487,0.44095453431619464,0.3968179380927978
0.9974387165037746,0.5542168674698863,0.4484018264840183,True,0.40976163427735224,0.42659099545060664,0.43573522892503075,0.39348387308647104
0.9974617911298667,0.558232931726907,0.444634703196347,True,0.40477021707450367,0.4209762221649889,0.4305186952973661,0.3901778209001446
0.9974848657559587,0.5622489959839277,0.4404109589041096,True,0.39980813755155364,0.41538181555150383,0.42530565054493935,0.3868995461700402
0.9975079403820509,0.5662650602409678,0.43687214611872144,True,0.3948758367940334,0.409809135551182,0.4200968186018886,0.38364881550990665
0.997531015008143,0.5702811244979885,0.4319634703196347,True,0.3899737423725869,0.4042595201239981,0.41489292999381905,0.3804253974944513
0.9975540896342352,0.5742971887550287,0.42796803652968035,True,0.3851022683994376,0.39873428403750505,0.4096947215968957,0.37722906264275524
0.9975771642603273,0.5783132530120494,0.42397260273972603,True,0.38026181558963407,0.39323471770449264,0.40450293638754026,0.37405958340205997
0.9976002388864194,0.5823293172690701,0.4204337899543379,True,0.375452771326278,0.3877620860708397,0.3993183231819311,0.37091673413145976
0.9976233135125115,0.5863453815261102,0.4158675799086758,True,0.3706755097302315,0.3823176275560293,0.3941416363659036,0.3678002910858848
0.9976463881386036,0.5903614457831309,0.4113013698630137,True,0.36593039173397296,0.37690255304766834,0.38897363561497605,0.36471003240021627
0.9976694627646957,0.5943775100401516,0.4071917808219178,True,0.361217765159305,0.371518044951216,0.38381508560426353,0.36164573807340167
0.9976925373907879,0.5983935742971918,0.4038812785388128,True,0.3565379647992338,0.3661652562966399,0.37866675570873165,0.35860718995283825
0.99771561201688,0.6024096385542125,0.398972602739726,True,0.3518913125037148,0.360845309902824,0.3735294196935751,0.3555941717188853
0.9977386866429722,0.6064257028112525,0.39509132420091325,True,0.3472781172689469,0.3555592976003492,0.3684038553944976,0.3526064688693623
0.9977617612690642,0.6104417670682732,0.3909817351598174,True,0.3426986753306785,0.3503082795139793,0.3632908443885521,0.3496438687043939
0.9977848358951563,0.614457831325294,0.386986301369863,True,0.33815327026075986,0.34509328340458945,0.3581911716548463,0.34670616031116636
0.9978079105212485,0.618473895582334,0.3818493150684932,True,0.3336421730673987,0.3399153040714994,0.3531056252257985,0.3437931345489564
0.9978309851473406,0.6224899598393548,0.3781963470319635,True,0.3291656422987958,0.3347753028150982,0.34803499582877295,0.3409045840342831
