time,energy,kinetic,potential,energy_rel_error,momentum_x,momentum_y,momentum_norm,angular_momentum_z,angular_rel_error
35.800000000000004,-1.8744562352728114,1.181419033950565,-3.0558752692233764,2.2878994583519798e-07,-2.4313884239290928e-14,2.220446049250313e-16,2.4314898120457263e-14,-0.8365333323532318,1.1716228348780852e-09
35.81,-1.8744562352639238,1.1713799163584757,-3.0458361516223995,2.2878520442847807e-07,-2.4313884239290928e-14,6.106226635438361e-16,2.4321550666823716e-14,-0.8365333323549369,1.1695845652081546e-09
35.82,-1.8744562352893968,1.1633184980282363,-3.037774733317633,2.2879879394976195e-07,-2.4313884239290928e-14,8.049116928532385e-16,2.432720390087878e-14,-0.8365333323502604,1.1751748761234313e-09
35.83,-1.8744562352715497,1.1571803996394032,-3.031636634910953,2.2878927275587498e-07,-2.4313884239290928e-14,4.440892098500626e-16,2.4317939510327454e-14,-0.8365333323534712,1.1713366967475755e-09
35.84,-1.874456235261558,1.152920068593809,-3.027376303855367,2.2878394225667472e-07,-2.4313884239290928e-14,6.661338147750939e-16,2.4323007648332197e-14,-0.8365333323553601,1.1690786475117243e-09
35.85,-1.874456235256985,1.1505003846804556,-3.0249566199374405,2.287815026106597e-07,-2.4424906541753444e-14,1.0547118733938987e-15,2.4447668124164077e-14,-0.8365333323566083,1.1675865088283653e-09
35.86,-1.8744562353242102,1.1498923378727488,-3.024348573196959,2.2881736653243295e-07,-2.4313884239290928e-14,7.216449660063518e-16,2.432459122490247e-14,-0.83653333234388,1.1828019968202175e-09
35.87,-1.8744562352704734,1.1510747769020562,-3.0255310121725296,2.2878869858912408e-07,-2.4424906541753444e-14,4.996003610813204e-16,2.4430015556568578e-14,-0.8365333323536694,1.1710996639548617e-09
35.88,-1.8744562352462955,1.1540342268383836,-3.028490462084679,2.2877579991588873e-07,-2.453592884421596e-14,3.3306690738754696e-16,2.453818937520096e-14,-0.8365333323582852,1.165581949309246e-09
35.89,-1.874456235278168,1.158764774940289,-3.033221010218457,2.2879280352009557e-07,-2.4480417692984702e-14,5.551115123125783e-16,2.448671066546302e-14,-0.836533332352815,1.1721210549810232e-09
35.9,-1.8744562353115883,1.1652680236633457,-3.039724258974934,2.2881063289620682e-07,-2.4480417692984702e-14,6.661338147750939e-16,2.4489479061061817e-14,-0.8365333323462281,1.1799951622552116e-09
35.910000000000004,-1.8744562352522822,1.1735531105720522,-3.0480093458243345,2.2877899378507332e-07,-2.4480417692984702e-14,6.661338147750939e-16,2.4489479061061817e-14,-0.8365333323570252,1.1670881560082981e-09
35.92,-1.8744562351543825,1.1836367950190523,-3.058093030173435,2.2872676545937956e-07,-2.4202861936828413e-14,4.440892098500626e-16,2.4206935806902178e-14,-0.8365333323756157,1.1448649381615377e-09
35.93,-1.874456235047363,1.1955436122240324,-3.0699998472713954,2.2866967181971989e-07,-2.4202861936828413e-14,5.551115123125783e-16,2.4209227057555546e-14,-0.8365333323973789,1.1188489301971007e-09
35.94,-1.874456235665123,1.2093060950767034,-3.0837623307418265,2.2899923950715747e-07,-2.4313884239290928e-14,6.661338147750939e-16,2.4323007648332197e-14,-0.8365333322843373,1.2539799185215794e-09
35.95,-1.874456235308454,1.2249650656364315,-3.0994213009448854,2.2880896074067645e-07,-2.4313884239290928e-14,5.551115123125783e-16,2.432022030312928e-14,-0.8365333323465984,1.1795524179122705e-09
35.96,-1.8744562352464689,1.2425699947598852,-3.117026230006354,2.2877589243171963e-07,-2.4424906541753444e-14,5.551115123125783e-16,2.44312138127538e-14,-0.8365333323574936,1.166528222440292e-09
35.97,-1.8744562349917904,1.262179433417093,-3.1366356684088834,2.2864002446425992e-07,-2.4424906541753444e-14,5.551115123125783e-16,2.44312138127538e-14,-0.8365333324053477,1.1093230255331508e-09
35.980000000000004,-1.8744562350923961,1.2838615128518742,-3.1583177479442703,2.2869369643967374e-07,-2.4313884239290928e-14,6.661338147750939e-16,2.4323007648332197e-14,-0.836533332388744,1.1291711376361245e-09
35.99,-1.8744562359587482,1.3076945134363835,-3.1821507493951318,2.2915588503766806e-07,-2.4452662117369073e-14,6.661338147750939e-16,2.4461733766955346e-14,-0.8365333322304204,1.3184327978531843e-09
36.0,-1.874456235272683,1.3337674980719814,-3.2082237333446644,2.287898773663756e-07,-2.4300006451483114e-14,6.661338147750939e-16,2.4309135068967547e-14,-0.8365333323525939,1.1723854275023476e-09
36.01,-1.8744562352524685,1.362181000916674,-3.2366372361691425,2.287790931714781e-07,-2.4071022952654175e-14,6.661338147750939e-16,2.4080238376029232e-14,-0.8365333323562301,1.168038676087478e-09
36.02,-1.8744562352656986,1.393047762063074,-3.2675039973287725,2.2878615126463238e-07,-2.4064084058750268e-14,4.440892098500626e-16,2.4068181418896277e-14,-0.8365333323541027,1.1705818017168054e-09
36.03,-1.874456235317706,1.4264934849765551,-3.3009497202942613,2.288138966557118e-07,-2.4369395390522186e-14,4.440892098500626e-16,2.437344142557446e-14,-0.8365333323444423,1.1821299172780553e-09
36.04,-1.8744562352694536,1.4626575871411185,-3.337113822410572,2.287881545107484e-07,-2.4369395390522186e-14,4.440892098500626e-16,2.437344142557446e-14,-0.836533332353012,1.1718856147938597e-09
36.050000000000004,-1.8744562352276128,1.5016938966681126,-3.3761501318957254,2.2876583296390735e-07,-2.4480417692984702e-14,4.440892098500626e-16,2.4484445381697002e-14,-0.836533332360794,1.1625829403411888e-09
36.06,-1.8744562353623384,1.5437712266823875,-3.418227462044726,2.288377074586685e-07,-2.4369395390522186e-14,2.220446049250313e-16,2.4370406962260197e-14,-0.8365333323363413,1.1918138880428574e-09
36.07,-1.8744562352665115,1.5890737283976808,-3.4635299636641923,2.2878658493999343e-07,-2.4313884239290928e-14,2.220446049250313e-16,2.4314898120457263e-14,-0.8365333323533282,1.171507636409958e-09
36.08,-1.8744562351838614,1.6378008817670253,-3.5122571169508867,2.287424920845118e-07,-2.4091839634365897e-14,2.220446049250313e-16,2.409286285966406e-14,-0.8365333323690212,1.1527480702005103e-09
36.09,-1.8744562354587189,1.6901669242847974,-3.5646231597435163,2.2888912529356183e-07,-2.4091839634365897e-14,4.440892098500626e-16,2.409593227485313e-14,-0.8365333323187363,1.2128591086510252e-09
36.1,-1.8744562352737146,1.7463994386602613,-3.620855673933976,2.287904277230343e-07,-2.4202861936828413e-14,4.440892098500626e-16,2.4206935806902178e-14,-0.8365333323521539,1.172911385485284e-09
36.11,-1.874456235275074,1.8067367151697047,-3.6811929504447787,2.287911529239522e-07,-2.3869795029440866e-14,4.440892098500626e-16,2.3873925734445624e-14,-0.8365333323523442,1.1726839083258712e-09
36.12,-1.8744562352747587,1.8714233581124478,-3.7458795933872064,2.2879098471335052e-07,-2.4202861936828413e-14,4.440892098500626e-16,2.4206935806902178e-14,-0.8365333323520695,1.17301225050346e-09
36.13,-1.8744562352676912,1.9407034246741295,-3.8151596599418207,2.2878721430825163e-07,-2.3869795029440866e-14,4.440892098500626e-16,2.3873925734445624e-14,-0.8365333323553553,1.1690843543482792e-09
36.14,-1.8744562353066048,2.0148101460288244,-3.889266381335429,2.2880797422103513e-07,-2.3869795029440866e-14,4.440892098500626e-16,2.3873925734445624e-14,-0.8365333323455102,1.1808533112124828e-09
36.15,-1.8744562352848662,2.0939509940145955,-3.9684072292994617,2.2879637692925745e-07,-2.398081733190338e-14,4.440892098500626e-16,2.3984928916559726e-14,-0.8365333323523745,1.1726476765496054e-09
36.160000000000004,-1.8744562352972158,2.178286533976965,-4.052742769274181,2.2880296533576692e-07,-2.4202861936828413e-14,4.440892098500626e-16,2.4206935806902178e-14,-0.836533332345309,1.181093794650555e-09
36.17,-1.8744562352794363,2.2679011697988036,-4.14235740507824,2.287934801531637e-07,-2.4202861936828413e-14,4.440892098500626e-16,2.4206935806902178e-14,-0.8365333323518791,1.173239860380002e-09
36.18,-1.874456235354466,2.362763653075654,-4.23721988843012,2.2883350764270267e-07,-2.398081733190338e-14,2.220446049250313e-16,2.3981845294153116e-14,-0.8365333323518869,1.1732305701809594e-09
36.19,-1.8744562352845788,2.4626752223635133,-4.337131457648092,2.2879622364438523e-07,-2.4202861936828413e-14,4.440892098500626e-16,2.4206935806902178e-14,-0.836533332351077,1.17419874163832e-09
36.2,-1.874456235351611,2.567203792309354,-4.441660027660965,2.288319845075504e-07,-2.4202861936828413e-14,2.220446049250313e-16,2.420388046863052e-14,-0.8365333323480688,1.1777947122534243e-09
36.21,-1.874456235304534,2.675604139947795,-4.550060375252329,2.2880686948013996e-07,-2.398081733190338e-14,4.440892098500626e-16,2.3984928916559726e-14,-0.8365333323490194,1.176658388193394e-09
36.22,-1.874456235287714,2.7867271631535164,-4.6611833984412305,2.2879789627374827e-07,-2.353672812205332e-14,-1.1102230246251565e-16,2.3536989965649805e-14,-0.836533332357819,1.1661392285346685e-09
36.230000000000004,-1.8744562353198515,2.8989266710629615,-4.773382906382813,2.2881504119855216e-07,-2.353672812205332e-14,5.551115123125783e-16,2.35432733383138e-14,-0.8365333323481379,1.177712162199075e-09
36.24,-1.8744562348121252,3.009980124892716,-4.884436359704841,2.2854417522043454e-07,-2.3314683517128287e-14,4.440892098500626e-16,2.3318912554623098e-14,-0.836533332411288,1.1022218628193007e-09
36.25,-1.874456235451785,3.117049577408468,-4.991505812860253,2.2888542620028138e-07,-2.375877272697835e-14,3.3306690738754696e-16,2.376110719341603e-14,-0.8365333323314013,1.1977192694228049e-09
36.26,-1.8744562342023068,3.216717944625324,-5.091174178827631,2.2821884430791189e-07,-2.398081733190338e-14,3.3306690738754696e-16,2.3983130185005342e-14,-0.8365333324831814,1.0162798240824243e-09
36.27,-1.8744562367070747,3.3051378980626396,-5.179594134769714,2.2955510837988103e-07,-2.353672812205332e-14,1.1102230246251565e-16,2.3536989965649805e-14,-0.8365333321666765,1.3946328684398074e-09
36.28,-1.8744562298004341,3.3783182923429917,-5.252774522143426,2.258704973214964e-07,-2.353672812205332e-14,5.551115123125783e-17,2.3536793583225532e-14,-0.8365333330395499,3.511915548510024e-10
36.29,-1.874456236129919,3.4325401069955874,-5.3069963431255065,2.292472026641929e-07,-2.353672812205332e-14,5.551115123125783e-16,2.35432733383138e-14,-0.8365333322986288,1.236895773350887e-09
36.300000000000004,-1.874456236064356,3.4648439174584578,-5.339300153522814,2.292122255202817e-07,-2.353672812205332e-14,3.3306690738754696e-16,2.3539084609564838e-14,-0.8365333323085352,1.2250535566313766e-09
36.31,-1.8744562363008717,3.4734823362823235,-5.347938572583195,2.2933840384633644e-07,-2.353672812205332e-14,0.0,2.353672812205332e-14,-0.8365333323000425,1.2352058861450513e-09
36.32,-1.8744562360788262,3.4582127905897853,-5.332669026668611,2.2921994520231646e-07,-2.398081733190338e-14,4.440892098500626e-16,2.3984928916559726e-14,-0.8365333323047268,1.229606152313603e-09
36.33,-1.8744562360677328,3.420339514801171,-5.294795750868904,2.292140270321339e-07,-2.353672812205332e-14,2.220446049250313e-16,2.353777547896215e-14,-0.8365333323081464,1.2255183320177614e-09
36.34,-1.874456236116825,3.362491273764281,-5.236947509881106,2.2924021718589694e-07,-2.398081733190338e-14,1.1102230246251565e-16,2.3981074326596832e-14,-0.8365333323214561,1.2096078044203989e-09
36.35,-1.8744562360985473,3.2882057482327864,-5.162661984331334,2.2923046618315983e-07,-2.375877272697835e-14,0.0,2.375877272697835e-14,-0.8365333322920081,1.2448102266323458e-09
36.36,-1.87445623587839,3.20144072656454,-5.07589696244293,2.291130149074191e-07,-2.398081733190338e-14,2.220446049250313e-16,2.3981845294153116e-14,-0.8365333323405254,1.1868121775954895e-09
36.37,-1.8744562369536308,3.1061285425158407,-4.9805847794694715,2.296866431474753e-07,-2.375877272697835e-14,2.220446049250313e-16,2.3759810295934322e-14,-0.8365333321355619,1.4318275074778602e-09
36.38,-1.874456233555871,3.005847698214123,-4.880303931769994,2.278739784585436e-07,-2.398081733190338e-14,2.220446049250313e-16,2.3981845294153116e-14,-0.836533332722805,7.298315336416704e-10
36.39,-1.8744562359757708,2.9036335727949787,-4.7780898087707495,2.2916496639636913e-07,-2.4091839634365897e-14,4.440892098500626e-16,2.409593227485313e-14,-0.8365333323033517,1.2312499866756137e-09
36.4,-1.8744562358135926,2.8019110724457588,-4.676367308259351,2.290784462072787e-07,-2.398081733190338e-14,2.220446049250313e-16,2.3981845294153116e-14,-0.8365333323239801,1.206590613205644e-09
36.410000000000004,-1.8744562358444372,2.702513970413333,-4.57697020625777,2.2909490146861575e-07,-2.4313884239290928e-14,4.440892098500626e-16,2.4317939510327454e-14,-0.8365333323222248,1.2086888710179636e-09
36.42,-1.8744562358123367,2.606754239245778,-4.4812104750581145,2.2907777620786812e-07,-2.4147350785597155e-14,4.440892098500626e-16,2.415143401930794e-14,-0.8365333323240064,1.2065591592460286e-09
36.43,-1.8744562357531076,2.5155122724388765,-4.389968508191984,2.290461782017197e-07,-2.375877272697835e-14,2.220446049250313e-16,2.3759810295934322e-14,-0.8365333323330305,1.1957716455521034e-09
36.44,-1.874456235820705,2.4293287951682285,-4.303785030988934,2.2908224065938615e-07,-2.403632848313464e-14,2.220446049250313e-16,2.4037354071439017e-14,-0.8365333323231898,1.2075352937311399e-09
36.45,-1.8744562357984846,2.3484878998215284,-4.222944135620013,2.2907038631337916e-07,-2.3564483697668948e-14,6.661338147750939e-16,2.357389713638567e-14,-0.8365333323256517,1.2045922913915963e-09
36.46,-1.8744562358103871,2.2730867642673203,-4.147543000077707,2.2907673614513388e-07,-2.350897254643769e-14,4.440892098500626e-16,2.35131666394696e-14,-0.8365333323243109,1.2061951161606906e-09
36.47,-1.8744562358081711,2.203091341764606,-4.077547577572777,2.290755539325954e-07,-2.373101715136272e-14,6.661338147750939e-16,2.374036455696202e-14,-0.8365333323244274,1.206055895892182e-09
36.480000000000004,-1.8744562358087404,2.138379242925781,-4.012835478734521,2.2907585765934378e-07,-2.3814283878209608e-14,6.661338147750939e-16,2.382359861337369e-14,-0.8365333323242793,1.2062329405425068e-09
36.49,-1.874456235808232,2.0787718192697513,-3.9532280550779832,2.2907558639013404e-07,-2.375877272697835e-14,4.440892098500626e-16,2.3762922730979778e-14,-0.836533332324522,1.2059428208981215e-09
36.5,-1.8744562358077839,2.0240575894252855,-3.8985138252330693,2.290753473415466e-07,-2.3869795029440866e-14,7.771561172376096e-16,2.388244305715141e-14,-0.8365333323244786,1.2059947132956304e-09
36.51,-1.874456235804717,1.9740089629330408,-3.848465198737758,2.2907371119729998e-07,-2.4424906541753444e-14,7.771561172376096e-16,2.443726726137663e-14,-0.8365333323253564,1.2049453189552123e-09
36.52,-1.8744562358080694,1.928393906670132,-3.8028501424782015,2.2907549967875346e-07,-2.398081733190338e-14,4.440892098500626e-16,2.3984928916559726e-14,-0.8365333323244495,1.2060294851834754e-09
36.53,-1.8744562357972767,1.8869838705246793,-3.761440106321956,2.2906974190093335e-07,-2.3814283878209608e-14,8.881784197001252e-16,2.3830840890266022e-14,-0.8365333323264199,1.2036740215748069e-09
36.54,-1.874456235841688,1.8495589927053702,-3.7240152285470582,2.2909343483801068e-07,-2.3925306180672123e-14,7.216449660063518e-16,2.3936186983224168e-14,-0.836533332318236,1.2134571320351057e-09
36.550000000000004,-1.874456235804427,1.815911355870219,-3.690367591674646,2.2907355649092972e-07,-2.398081733190338e-14,5.551115123125783e-16,2.398724137322213e-14,-0.8365333323248951,1.205496758626951e-09
36.56,-1.874456235769718,1.785846868836465,-3.660303104606183,2.2905503970205687e-07,-2.4147350785597155e-14,6.106226635438361e-16,2.4155070068205408e-14,-0.8365333323314816,1.1976231822212793e-09
36.57,-1.874456235879998,1.7591861940769982,-3.6336424299569963,2.291138727814876e-07,-2.3925306180672123e-14,5.551115123125783e-16,2.393174512295352e-14,-0.8365333323111158,1.2219686796807405e-09
36.58,-1.8744562358033856,1.7357650269888585,-3.610221262792244,2.2907300092211154e-07,-2.398081733190338e-14,6.661338147750939e-16,2.3990067406435197e-14,-0.836533332325093,1.205260256702754e-09
36.59,-1.8744562357578503,1.7154339466211421,-3.5898901823789924,2.290487083497767e-07,-2.403632848313464e-14,6.661338147750939e-16,2.4045557203116263e-14,-0.8365333323335615,1.1951368595232403e-09
36.6,-1.874456235888327,1.6980579932327604,-3.5725142291210874,2.2911831614745132e-07,-2.403632848313464e-14,7.771561172376096e-16,2.4048888926096138e-14,-0.8365333323099203,1.2233977777277398e-09
36.61,-1.8744562358040433,1.6835160832015008,-3.557972319005544,2.2907335179521164e-07,-2.3925306180672123e-14,6.106226635438361e-16,2.3933097080740327e-14,-0.8365333323251227,1.205224688512134e-09
36.62,-1.8744562357853283,1.6717003375997337,-3.546156573385062,2.290633675483374e-07,-2.3925306180672123e-14,4.718447854656915e-16,2.3929958490153694e-14,-0.836533332328548,1.2011300996427045e-09
36.63,-1.8744562358182777,1.6625153764717662,-3.536971612290044,2.2908094567466965e-07,-2.403632848313464e-14,4.163336342344337e-16,2.4039933873539343e-14,-0.8365333323229374,1.207837092482893e-09
36.64,-1.8744562358129986,1.6558776143389233,-3.530333850151922,2.2907812933167346e-07,-2.4147350785597155e-14,5.273559366969494e-16,2.415310858350637e-14,-0.8365333323235264,1.2071328953954694e-09
36.65,-1.8744562358040844,1.6517145796659987,-3.526170815470083,2.2907337370997312e-07,-2.403632848313464e-14,4.440892098500626e-16,2.4040430573836544e-14,-0.8365333323251651,1.2051739905687877e-09
36.660000000000004,-1.8744562358003636,1.6499642724337846,-3.524420508234148,2.290713887064153e-07,-2.403632848313464e-14,6.106226635438361e-16,2.4044083409154587e-14,-0.8365333323260065,1.2041682601638693e-09
36.67,-1.8744562358168992,1.650574568187186,-3.525030804004085,2.2908021028634913e-07,-2.403632848313464e-14,8.326672684688674e-16,2.4050746801900537e-14,-0.8365333323228303,1.2079650317954215e-09
36.68,-1.8744562358033798,1.6535026724376358,-3.5279589082410157,2.290729978421991e-07,-2.4091839634365897e-14,8.326672684688674e-16,2.4106224751046832e-14,-0.8365333323252659,1.2050534834154931e-09
36.69,-1.8744562357495096,1.6587146264271442,-3.5331708621766538,2.2904425870552996e-07,-2.403632848313464e-14,9.992007221626409e-16,2.4057088124549068e-14,-0.8365333323354234,1.192911193266909e-09
36.7,-1.8744562358523886,1.666184863377921,-3.5406410992303097,2.2909914345569017e-07,-2.425837308805967e-14,1.1102230246251565e-15,2.4283765359678172e-14,-0.8365333323171986,1.214697240890154e-09
36.71,-1.8744562358274115,1.675895813047349,-3.5503520488747604,2.2908581845150032e-07,-2.4202861936828413e-14,9.992007221626409e-16,2.4223478858668256e-14,-0.8365333323209483,1.2102148525692633e-09
36.72,-1.8744562358021335,1.68783755119663,-3.5622937869987634,2.2907233293648983e-07,-2.4147350785597155e-14,9.992007221626409e-16,2.4168015062181873e-14,-0.8365333323255213,1.2047482340183816e-09
36.730000000000004,-1.8744562357363672,1.7020074903207596,-3.576463726057127,2.2903724740335292e-07,-2.4147350785597155e-14,1.2212453270876722e-15,2.4178213129005482e-14,-0.8365333323377797,1.1900944049172146e-09
36.74,-1.8744562358397308,1.7184101073944391,-3.59286634323417,2.2909239062924046e-07,-2.398081733190338e-14,9.992007221626409e-16,2.4001624986431396e-14,-0.8365333323199267,1.2114361155919684e-09
36.75,-1.8744562358776296,1.7370567041539708,-3.6115129400316004,2.2911260918818622e-07,-2.4091839634365897e-14,9.992007221626409e-16,2.4112551483639674e-14,-0.8365333323121799,1.2206967187146893e-09
36.76,-1.8744562357499435,1.7579651950031798,-3.6324214307531233,2.290444901727945e-07,-2.4202861936828413e-14,8.881784197001252e-16,2.421915330556373e-14,-0.8365333323349963,1.1934217560628606e-09
36.77,-1.8744562356294634,1.781159917386769,-3.6556161530162323,2.2898021548039989e-07,-2.398081733190338e-14,1.2212453270876722e-15,2.4011893720717885e-14,-0.8365333323570388,1.1670719645185384e-09
36.78,-1.8744562351393386,1.8066714597461182,-3.6811276948854568,2.2871873968143303e-07,-2.4091839634365897e-14,1.3322676295501878e-15,2.412864840816308e-14,-0.8365333324490178,1.057119273639119e-09
36.79,-1.8744562361253272,1.8345365005245555,-3.7089927366498827,2.2924475294923341e-07,-2.3939183968479938e-14,1.1102230246251565e-15,2.396491444259993e-14,-0.8365333322779376,1.261630264715972e-09
36.800000000000004,-1.874456236833208,1.864797653789049,-3.739253890622257,2.296223990172886e-07,-2.425837308805967e-14,1.1102230246251565e-15,2.4283765359678172e-14,-0.8365333321482107,1.4167070449505e-09
36.81,-1.874456235799281,1.89750331359377,-3.771959549393051,2.2907081110437744e-07,-2.423061751244404e-14,1.1102230246251565e-15,2.4256038839818173e-14,-0.8365333323253012,1.2050112793684142e-09
36.82,-1.8744562357800651,1.9327074902003663,-3.8071637259804314,2.2906055973432945e-07,-2.4154289679501062e-14,1.2212453270876722e-15,2.4185143168279675e-14,-0.8365333323287754,1.2008582949621458e-09
36.83,-1.8744562357833217,1.9704696325573932,-3.844925868340715,2.2906229704185342e-07,-2.3842039453825237e-14,1.3322676295501878e-15,2.3879233286571547e-14,-0.8365333323288835,1.2007290284783256e-09
36.84,-1.874456235883407,2.010854427121639,-3.885310663005046,2.291156913513163e-07,-2.4202861936828413e-14,1.1102230246251565e-15,2.4228312386494965e-14,-0.8365333323110041,1.2221021931126947e-09
36.85,-1.8744562357996721,2.0539315654919785,-3.9283878012916507,2.290710198276733e-07,-2.403632848313464e-14,8.881784197001252e-16,2.405273264837845e-14,-0.8365333323251425,1.20520106486314e-09
36.86,-1.8744562357611683,2.0997754712107635,-3.9742317069719317,2.2905047847021381e-07,-2.3814283878209608e-14,8.881784197001252e-16,2.3830840890266022e-14,-0.8365333323322348,1.1967228292169292e-09
36.87,-1.874456235856396,2.1484649757450374,-4.0229212116014335,2.291012813887457e-07,-2.3925306180672123e-14,8.881784197001252e-16,2.3941786415055348e-14,-0.8365333323163036,1.2157672063855948e-09
36.88,-1.87445623580384,2.2000829324932685,-4.074539168297108,2.2907324328752773e-07,-2.425837308805967e-14,1.1102230246251565e-15,2.4283765359678172e-14,-0.8365333323243871,1.206104072210074e-09
36.89,-1.8744562357895016,2.2547157573963124,-4.129171993185814,2.2906559396964605e-07,-2.4424906541753444e-14,1.3322676295501878e-15,2.4461214127882888e-14,-0.83653333232693,1.2030643190833588e-09
36.9,-1.8744562357466825,2.312452881944058,-4.186909117690741,2.2904275049610713e-07,-2.475797344914099e-14,1.3322676295501878e-15,2.479379330286347e-14,-0.8365333323363291,1.191828486927067e-09
36.910000000000004,-1.8744562359529895,2.373386104624385,-4.247842340577375,2.2915281282502425e-07,-2.4369395390522186e-14,1.1102230246251565e-15,2.4394672099948625e-14,-0.8365333322998809,1.2353989895680067e-09
36.92,-1.8744562357935894,2.437608822157758,-4.312065057951347,2.290677747845592e-07,-2.4091839634365897e-14,1.3322676295501878e-15,2.412864840816308e-14,-0.8365333323260871,1.2040719075280855e-09
36.93,-1.8744562357500483,2.5052151225704202,-4.3796713583204685,2.2904454608505083e-07,-2.453592884421596e-14,1.1102230246251565e-15,2.4561034168227455e-14,-0.8365333323367607,1.1913124827288192e-09
36.94,-1.874456235873247,2.576298712019804,-4.450754947893051,2.2911027117928122e-07,-2.4424906541753444e-14,1.1102230246251565e-15,2.4450125863434693e-14,-0.8365333323179108,1.2138458605064708e-09
36.95,-1.874456235839435,2.6509516445840178,-4.525407880423453,2.2909223284295778e-07,-2.4424906541753444e-14,1.3322676295501878e-15,2.4461214127882888e-14,-0.8365333323180856,1.2136369637451432e-09
36.96,-1.8744562358062251,2.729262817859206,-4.603719053665431,2.2907451576519188e-07,-2.4202861936828413e-14,1.1102230246251565e-15,2.4228312386494965e-14,-0.8365333323241626,1.2063724262452739e-09
36.97,-1.874456235819582,2.811316176363582,-4.685772412183164,2.2908164149796133e-07,-2.4313884239290928e-14,1.1102230246251565e-15,2.4339218598098986e-14,-0.8365333323260178,1.2041547230166931e-09
36.980000000000004,-1.87445623581227,2.8971885587815183,-4.771644794593788,2.2907774067041707e-07,-2.4424906541753444e-14,1.3322676295501878e-15,2.4461214127882888e-14,-0.8365333323225588,1.2082896578933932e-09
36.99,-1.8744562358233443,2.9869471010455904,-4.861403336868935,2.2908364865319698e-07,-2.4646951146678475e-14,1.3322676295501878e-15,2.468293211641402e-14,-0.8365333323220501,1.2088977677792912e-09
37.0,-1.8744562357908343,3.080646089571097,-4.955102325361931,2.2906630495558351e-07,-2.4424906541753444e-14,1.3322676295501878e-15,2.4461214127882888e-14,-0.8365333323288962,1.2007138987255991e-09
37.01,-1.8744562358214791,3.178323136170083,-5.052779371991562,2.290826536045674e-07,-2.4424906541753444e-14,1.3322676295501878e-15,2.4461214127882888e-14,-0.8365333323218408,1.2091479395677936e-09
37.02,-1.8744562359585686,3.2799945418924477,-5.154450777851016,2.2915578920500838e-07,-2.4424906541753444e-14,1.3322676295501878e-15,2.4461214127882888e-14,-0.8365333323079148,1.2257951799492288e-09
37.03,-1.8744562355714018,3.3856497164585493,-5.260105952029951,2.289492403273103e-07,-2.398081733190338e-14,1.3322676295501878e-15,2.4017796254920326e-14,-0.8365333323594593,1.1641784656681784e-09
37.04,-1.8744562358466172,3.4952445626822826,-5.3697007985289,2.2909606449093066e-07,-2.4424906541753444e-14,1.3322676295501878e-15,2.4461214127882888e-14,-0.8365333323186895,1.2129149825624095e-09
37.050000000000004,-1.8744562360484656,3.6086938490954656,-5.483150085143931,2.292037481797904e-07,-2.4424906541753444e-14,1.1102230246251565e-15,2.4450125863434693e-14,-0.8365333323047932,1.2295267874703538e-09
37.06,-1.8744562358148178,3.7258627529922768,-5.6003189888070946,2.290790998594618e-07,-2.4424906541753444e-14,1.1102230246251565e-15,2.4450125863434693e-14,-0.8365333323252677,1.2050513599414263e-09
37.07,-1.8744562360234518,3.8465580984521113,-5.721014334475563,2.2919040363000247e-07,-2.4424906541753444e-14,1.2212453270876722e-15,2.4455418616787644e-14,-0.8365333322984774,1.2370767995150871e-09
37.08,-1.8744562356059857,3.970520270685202,-5.844976506291188,2.289676904242333e-07,-2.398081733190338e-14,1.4432899320127035e-15,2.402421040812719e-14,-0.8365333323546507,1.169926709967178e-09
37.09,-1.8744562360657921,4.097417437645848,-5.97187367371164,2.2921299170772646e-07,-2.4868995751603507e-14,7.771561172376096e-16,2.488113585276671e-14,-0.8365333322926829,1.244003571921196e-09
37.1,-1.8744562350933718,4.226844559617089,-6.101300794710461,2.2869421694487352e-07,-2.4424906541753444e-14,9.992007221626409e-16,2.444533619438605e-14,-0.8365333324231816,1.088004142204616e-09
37.11,-1.8744562360350505,4.358330589527161,-6.232786825562211,2.2919659141098037e-07,-2.4424906541753444e-14,1.3322676295501878e-15,2.4461214127882888e-14,-0.8365333322991744,1.2362436013781017e-09
37.12,-1.8744562349030858,4.491358229262927,-6.365814464166013,2.2859270160985177e-07,-2.4868995751603507e-14,1.5543122344752192e-15,2.4917520667504473e-14,-0.8365333324472675,1.0592116918977548e-09
37.13,-1.874456236071464,4.625401253878702,-6.499857489950166,2.2921601760322572e-07,-2.4868995751603507e-14,1.4988010832439613e-15,2.4914119578672784e-14,-0.8365333322992716,1.2361273411729408e-09
37.14,-1.8744562349298404,4.759984629917759,-6.634440864847599,2.2860697487169398e-07,-2.4424906541753444e-14,1.7763568394002505e-15,2.448941614645548e-14,-0.8365333324462499,1.06042804438668e-09
37.15,-1.8744562361215582,4.894772035646206,-6.769228271767764,2.2924274224025266e-07,-2.4424906541753444e-14,1.7486012637846216e-15,2.4487418523664337e-14,-0.8365333323010364,1.2340176696875119e-09
37.160000000000004,-1.874456235746508,5.0296841062398085,-6.9041403419863165,2.2904265738798537e-07,-2.4424906541753444e-14,1.887379141862766e-15,2.449771947750502e-14,-0.8365333323529578,1.171950380752899e-09
