time,theta_deg
20.87,1.9967735688480928
20.88,2.1654357768118575
20.89,2.3835915586571
20.900000000000002,2.674072797881116
20.91,3.0732729360935545
20.92,3.6421773325815994
20.93,4.490193140185559
20.94,5.832637102945722
20.95,8.15000659481496
20.96,12.710106491677095
20.97,23.46742224858584
20.98,47.72410597769683
20.990000000000002,59.77558048956066
21.0,38.73203950316118
21.01,19.935923311635904
21.02,11.724867448223138
21.03,7.874848274684803
21.04,5.81606078403609
21.05,4.6692451203798475
21.06,4.082853556302493
21.07,3.872000434802635
21.080000000000002,3.89685678352779
21.09,4.034491768202426
21.1,4.181355043626917
21.11,4.258229014707386
21.12,4.215424414087469
21.13,4.03876792921346
21.14,3.752758123026109
21.150000000000002,3.4178200584295
21.16,3.120652463044195
21.17,2.9528331047213165
21.18,2.97144659590914
21.19,3.165247360220027
21.2,3.4689762940125877
21.21,3.8077626930503974
21.22,4.1277579973199785
21.23,4.412409542688728
21.240000000000002,4.6995581459137075
21.25,5.095648510063321
21.26,5.748338906186815
21.27,6.730943750803588
21.28,7.891502960553392
21.29,8.824045168233566
21.3,9.07177315698717
21.31,8.473105690019871
21.32,7.372357794582986
21.330000000000002,8.097621665913627
21.34,158.95077726151993
21.35,155.4529607468334
21.36,7.618906792208125
21.37,6.4686967885109885
21.38,6.731372972636334
21.39,7.014234371125309
21.400000000000002,7.1453639760315815
21.41,7.085147363137075
21.42,6.8440191731878555
21.43,6.463420861268889
21.44,5.998658873908952
21.45,5.5031311959249996
21.46,5.018614346482583
21.47,4.572425903594676
21.48,4.179121219284613
21.490000000000002,3.843935157837666
21.5,3.5661794043136696
21.51,3.3418781865372362
21.52,3.165562081500675
21.53,3.0313873832426195
21.54,2.933784892782308
21.55,2.867803246814079
21.56,2.829263097784993
21.57,2.8147974005697693
21.580000000000002,2.8218294616194757
21.59,2.848521325599665
21.6,2.8937132414567923
21.61,2.9568698963382296
21.62,3.038038498406461
21.63,3.1378253494255675
21.64,3.25739191450403
21.650000000000002,3.398470702834587
21.66,3.5633999324343963
21.67,3.755174012901647
21.68,3.977502105275943
21.69,4.2348607914896785
21.7,4.532512221444023
21.71,4.876435040896378
21.72,5.273075513898878
21.73,5.728759557353564
21.740000000000002,6.248523416583554
21.75,6.834025551786609
21.76,7.480198524260344
21.77,8.170568249792412
21.78,8.872043812851933
21.79,9.53168418267181
21.8,10.079808619129343
21.81,10.443419470811854
21.82,10.568386323318745
21.830000000000002,10.439981983613443
21.84,10.088436071882924
21.85,9.575611562192133
21.86,8.972396530795978
21.87,8.34006363514724
21.88,7.721862500331365
21.89,7.143190889168371
21.900000000000002,6.615829467958619
21.91,6.142766906186919
21.92,5.722046733609421
21.93,5.349339464288248
21.94,5.019472377353028
21.95,4.727254454110439
21.96,4.467871391776575
21.97,4.23703916534524
21.98,4.031031754832782
21.990000000000002,3.8466486014659695
22.0,3.681157740753952
22.01,3.5322330920981706
22.02,3.3978944300546434
22.03,3.2764537396413704
22.04,3.166468905778601
22.05,3.0667044816564184
22.06,2.9760989340239465
22.07,2.8937371942335273
22.080000000000002,2.8188280639466825
22.09,2.750685260542743
22.1,2.688711827712011
22.11,2.632386797543233
22.12,2.5812550146664037
22.13,2.5349171739087297
22.14,2.493022783497703
22.150000000000002,2.455264122196052
22.16,2.4213702704549194
22.17,2.3911034550202412
22.18,2.3642551173317607
22.19,2.3406432233314676
22.2,2.320109819191537
22.21,2.302519144888996
22.22,2.2877565263382444
22.23,2.275727177599522
22.240000000000002,2.2663555998655642
22.25,2.2595854890256035
22.26,2.255379135804117
22.27,2.253719318624939
22.28,2.25460771433759
22.29,2.258067937339478
22.3,2.264145552618616
22.31,2.272909548687825
22.32,2.2844564984704263
22.330000000000002,2.2989094987387717
22.34,2.3164240474221924
22.35,2.3371910926252975
22.36,2.3614374769284705
22.37,2.389437219854034
22.38,2.421514796512176
22.39,2.4580465384147305
22.400000000000002,2.4994785876152057
22.41,2.546329555680552
22.42,2.599206390558126
22.43,2.658816130314245
22.44,2.725984911071771
22.45,2.8016774767293318
22.46,2.8870231485253157
22.47,2.983344027477065
22.48,3.0921916772966367
22.490000000000002,3.215388281317615
22.5,3.3550749534317723
22.51,3.5137664466788276
22.52,3.6944095058249715
22.53,3.900440137806597
22.54,4.135828472384704
22.55,4.405090266172868
22.56,4.713226987282082
22.57,5.065529752508547
22.580000000000002,5.467140228347253
22.59,5.922211201340427
22.6,6.432452474056136
22.61,6.994844633991427
22.62,7.598447088488491
22.63,8.220693066817347
22.64,8.824511036062134
22.650000000000002,9.358802825987414
22.66,9.765181733857887
22.67,9.991704573186533
22.68,10.009232231486964
22.69,9.821821406229828
22.7,9.464588132916807
22.71,8.990576312094607
22.72,8.454740834876677
22.73,7.902563115814033
22.740000000000002,7.365674217828722
22.75,6.8626840615831535
22.76,6.402327657016221
22.77,5.986862108950935
22.78,5.614792505326666
22.79,5.28274003015881
22.8,4.986596722641077
22.81,4.722177165684888
22.82,4.485550679330654
22.830000000000002,4.273185506178359
22.84,4.081988480212588
22.85,3.9092910690045617
22.86,3.752811044160359
22.87,3.610605516901013
22.88,3.481023666024867
22.89,3.3626629651713564
22.900000000000002,3.254330500393871
22.91,3.1550096070823708
22.92,3.063831629272525
22.93,2.9800520854762733
22.94,2.903030955158405
22.95,2.8322160322761305
22.96,2.767129321680926
22.97,2.707355535166326
22.98,2.6525329307146426
22.990000000000002,2.6023451985449464
23.0,2.5565150246822244
23.01,2.5147993303643736
23.02,2.4769840255762126
23.03,2.4428812193119036
23.04,2.4123259341133325
23.05,2.3851741041230836
23.06,2.361300578433909
23.07,2.3405979443221505
23.080000000000002,2.322975745726887
23.09,2.308359678144533
23.1,2.2966917136296097
23.11,2.287929799252121
23.12,2.28204897505571
23.13,2.279041240033733
23.14,2.2789175605811667
23.150000000000002,2.2817083155616142
23.16,2.2874650890521613
23.17,2.2962647027847196
23.18,2.3082080118920736
23.19,2.3234263250348524
23.2,2.342084230805403
23.21,2.364379598426567
23.22,2.3905550022461695
23.23,2.420902784952938
23.240000000000002,2.455761911732122
23.25,2.4955400689488383
23.26,2.540713370598105
23.27,2.591842234131575
23.28,2.6495825115336245
23.29,2.71470307699359
23.3,2.7881045173163965
23.31,2.870842177636199
23.32,2.9641536756154743
23.330000000000002,3.0694915359931243
23.34,3.188561235981741
23.35,3.3233655086426235
23.36,3.4762538861126275
23.37,3.6499759049497666
23.38,3.8477331489217432
23.39,4.073220827293563
23.400000000000002,4.330640225866005
23.41,4.624650767002019
23.42,4.960204223025804
23.43,5.342175056595489
23.44,5.774646992304917
23.45,6.259679254788211
23.46,6.79534936946764
23.47,7.372980136776345
23.48,7.973797133416233
23.490000000000002,8.566018303834271
23.5,9.104414760018773
23.51,9.534971457605408
23.52,9.806004812710382
23.53,9.883081739793722
23.54,9.760746906126638
23.55,9.464060140194851
23.56,9.039043653053929
23.57,8.538051230054444
23.580000000000002,8.007533621084791
23.59,7.481913185512385
23.6,6.982935907890655
23.61,6.522016347541061
23.62,6.10338514036885
23.63,5.726863669635976
23.64,5.389881316221192
23.650000000000002,5.088788524651871
23.66,4.819632659268146
23.67,4.5785795215227925
23.68,4.362116123526325
23.69,4.1671272916449995
23.7,3.990904148550645
23.71,3.831118637968392
23.72,3.6857836557327515
23.73,3.5532092606772925
23.740000000000002,3.4319603628112003
23.75,3.3208182121516807
23.76,3.2187466739535253
23.77,3.124863146816152
23.78,3.0384140962077
23.79,2.9587542121987327
23.8,2.8853290622439287
23.81,2.817661060768165
23.82,2.7553368883720246
23.830000000000002,2.697997848688534
23.84,2.645331908808127
23.85,2.5970662297675053
23.86,2.5529622001057906
23.87,2.512810364499023
23.88,2.4764272349456036
23.89,2.443651658316503
23.900000000000002,2.4143428946987524
23.91,2.3883787229451316
23.92,2.3656538764279684
23.93,2.346079333948892
23.94,2.3295815500415977
23.95,2.316102499048746
23.96,2.3055994765482923
23.97,2.2980457702218047
23.98,2.293431088668115
23.990000000000002,2.2917632052031895
24.0,2.2930680947140663
24.01,2.2973937003673406
24.02,2.3048095429155686
24.03,2.31540907767595
24.04,2.329317330591853
24.05,2.3466887246096
24.060000000000002,2.3677114358698965
24.07,2.392617298903668
24.080000000000002,2.4216806555185992
24.09,2.4552298358186158
24.1,2.493653957193341
24.11,2.5374083756626424
24.12,2.587030723812747
24.13,2.643150525154961
24.14,2.7065056057896144
24.150000000000002,2.777960240911321
24.16,2.8585271343296648
24.17,2.9493934218311324
24.18,3.0519514385965274
24.19,3.1678349908510843
24.2,3.298960964111618
24.21,3.4475763814672584
24.22,3.616308806565036
24.23,3.8082162272534275
24.240000000000002,4.026827780579017
24.25,4.276159379521448
24.26,4.560674809795162
24.27,4.885144868456849
24.28,5.25432080846391
24.29,5.672307603615124
24.3,6.141462934243317
24.310000000000002,6.660643679206194
24.32,7.22267757431286
24.330000000000002,7.811229370588427
24.34,8.397860686356463
24.35,8.941027344470085
24.36,9.389480680950369
24.37,9.69173065010748
24.38,9.809963790160648
24.39,9.73245474141849
24.400000000000002,9.47740813925897
24.41,9.08587128230401
24.42,8.608229008255588
24.43,8.091536223107152
24.44,7.57220705300375
24.45,7.074288817098279
24.46,6.611190165702556
24.47,6.188620064059662
24.48,5.807382631023973
24.490000000000002,5.465508422479247
24.5,5.159682428684197
24.51,4.886115855197009
24.52,4.641035583518865
24.53,4.420931362424475
24.54,4.222660594757085
24.55,4.043473527574459
24.560000000000002,3.8809974896455968
24.57,3.733202243899755
24.580000000000002,3.5983588478627437
24.59,3.474998360609018
24.6,3.3618735747842527
24.61,3.2579249509026993
24.62,3.162251115885201
24.63,3.0740836687321798
24.64,2.9927658640063393
24.650000000000002,2.9177346840752265
24.66,2.848506072403268
24.67,2.7846622083376706
24.68,2.7258414082529705
24.69,2.6717293047244404
24.7,2.622052133275952
24.71,2.5765704454058067
24.72,2.5350745238342753
24.73,2.4973807870922218
24.740000000000002,2.4633280665280406
24.75,2.4327756585055833
24.76,2.4056010584405656
24.77,2.3816988322332997
24.78,2.3609793045659
24.79,2.3433681499549124
24.8,2.328806151335526
24.810000000000002,2.317249099842451
24.82,2.3086684537902604
24.830000000000002,2.3030515265564686
24.84,2.3004032664248775
24.85,2.3007467757470486
24.86,2.3041252269970833
24.87,2.310605111726647
24.88,2.320274791570495
24.89,2.3332512180385714
24.900000000000002,2.3496854230932187
24.91,2.369756657167178
24.92,2.3936877988364222
24.93,2.4217450603248745
24.94,2.4542439614668434
24.95,2.49156166779902
24.96,2.5341388752949237
24.97,2.5824958208732807
24.98,2.637241931208233
24.990000000000002,2.6990918233984527
25.0,2.7688819671724327
25.01,2.847592372788655
25.02,2.936371334621329
25.03,3.0365647958563105
25.04,3.1497511689695843
25.05,3.2777811949720737
25.060000000000002,3.4228230307109424
25.07,3.587410858523376
25.080000000000002,3.7744934517240143
25.09,3.9874748105998767
25.1,4.230232881942943
25.11,4.507089148936225
25.12,4.822686375584237
25.13,5.181699795405886
25.14,5.588272791175823
25.150000000000002,6.04502233160164
25.16,6.551435938934775
25.17,7.1015296167357445
25.18,7.6808746056862605
25.19,8.263637960464097
25.2,8.811177260600425
25.21,9.27448494683884
25.22,9.602365886466517
25.23,9.754467371644251
25.240000000000002,9.714087210263731
25.25,9.493766940297201
25.26,9.13025783624495
25.27,8.67209811063633
25.28,8.166715755421018
25.29,7.652166933223373
25.3,7.154477889437178
25.310000000000002,6.688802775397269
25.32,6.262157014942966
25.330000000000002,5.876218811181869
25.34,5.529551342811574
25.35,5.219134522065501
25.36,4.941322055918462
25.37,4.692390973897037
25.38,4.468829605229922
25.39,4.267467256895281
25.400000000000002,4.085514393939916
25.41,3.920555458082858
25.42,3.77051886867047
25.43,3.633638066765462
25.44,3.508411217875499
25.45,3.3935629866394392
25.46,3.288010311382013
25.47,3.190832379012062
25.48,3.1012449587721482
25.490000000000002,3.018578492345052
25.5,2.9422598821862724
25.51,2.8717968841090014
25.52,2.8067654004356295
25.53,2.7467987905135502
25.54,2.6915789233407668
25.55,2.6408289613021774
25.560000000000002,2.59430700574921
25.57,2.551801812081455
25.580000000000002,2.513127881838646
25.59,2.4781229004820173
25.6,2.4466448677617523
25.61,2.4185701666097663
25.62,2.393792019549949
25.63,2.3722194498600784
25.64,2.3537767278908084
25.650000000000002,2.3384028965800594
25.66,2.3260519195922353
25.67,2.3166930075532717
25.68,2.3103113004815303
25.69,2.3069087341903307
25.7,2.3065056980282894
25.71,2.309141256590913
25.72,2.3148775674739928
25.73,2.3238002504702893
25.740000000000002,2.3360205298756256
25.75,2.351682337064616
25.76,2.370960468831267
25.77,2.394067351789219
25.78,2.421264471434582
25.79,2.4528573327513885
25.8,2.489209231819619
25.810000000000002,2.5307506592060633
25.82,2.5779860814195787
25.830000000000002,2.6315084644139906
25.84,2.692011526533997
25.85,2.760308356250047
25.86,2.837350857367349
25.87,2.9242538522156365
25.88,3.022323639154141
25.89,3.1330912241321816
25.900000000000002,3.258350887815973
25.91,3.4002036913725724
25.92,3.5611046599782377
25.93,3.743910297068671
25.94,3.9519196929842337
25.95,4.18889544658142
25.96,4.459041884646833
25.97,4.766897585315784
25.98,5.117079232929716
25.990000000000002,5.513769977125807
26.0,5.959813340616976
26.01,6.455235445121455
26.02,6.995062606631933
26.03,7.566482181795821
26.04,8.14588988566489
26.05,8.697163853316471
26.060000000000002,9.173332145356472
26.07,9.523639744316386
26.080000000000002,9.705730258694086
26.09,9.698649206304712
26.1,9.509866815335826
26.11,9.172091858407827
26.12,8.731959046793534
26.13,8.23705895170322
26.14,7.726869788144072
26.150000000000002,7.229226997749153
26.16,6.7609239749795496
26.17,6.33022048283017
26.18,5.939633354118127
26.19,5.588241075582122
26.2,5.273308995649655
26.21,4.991328571172385
26.22,4.738625630169819
26.23,4.511686842612193
26.240000000000002,4.307314009996821
26.25,4.122678819662786
26.26,3.955323867677049
26.27,3.8031371205813636
26.28,3.6643152153061367
26.29,3.5373238752655287
26.3,3.4208599889367415
26.310000000000002,3.3138169820337118
26.32,3.2152544968842425
26.330000000000002,3.124372099529804
26.34,3.0404871091762486
26.35,2.963015599218014
26.36,2.8914565668528214
26.37,2.8253790883723036
26.38,2.764410730890832
26.39,2.708228774833397
26.400000000000002,2.6565527736733108
26.41,2.609137862903771
26.42,2.5657701046125445
26.43,2.5262619028027062
26.44,2.490449189510205
26.45,2.458188086191043
26.46,2.429353342868986
26.47,2.403836603769022
26.48,2.3815452264699375
26.490000000000002,2.3624016698660935
26.5,2.346343153296114
26.51,2.3333215745823317
26.52,2.3233039960497446
26.53,2.316272835887421
26.54,2.312227594039584
26.55,2.3111850772819644
26.560000000000002,2.313181884554313
26.57,2.3182761402617253
26.580000000000002,2.3265476974172343
26.59,2.338104905994225
26.6,2.3530857112614596
26.61,2.371658038384823
26.62,2.3940309798312627
26.63,2.42045361978459
26.64,2.4512237301559745
26.650000000000002,2.4866977213773684
26.66,2.527291112448201
26.67,2.573496548907176
26.68,2.625890296699673
26.69,2.6851486451105204
26.7,2.7520626200362694
26.71,2.8275587434813416
26.72,2.91272171830432
26.73,3.0088219156811324
26.740000000000002,3.117347679898037
26.75,3.2400425065403056
26.76,3.37894726231499
26.77,3.5364461018856277
26.78,3.715313237416068
26.79,3.918754091516613
26.8,4.150429299533676
26.810000000000002,4.414438549273402
26.82,4.7152293238866
26.830000000000002,5.057365384767636
26.84,5.445065288672126
26.85,5.881369808826532
26.86,6.366778248194314
26.87,6.8972028213827805
26.88,7.461261654595465
26.89,8.037341399543697
26.900000000000002,8.591622528301826
26.91,9.079085446845516
26.92,9.449576389777663
26.93,9.659152244023845
26.94,9.683110677004567
26.95,9.52420916223686
26.96,9.21119884593452
26.97,8.788672349033634
26.98,8.304169361436676
26.990000000000002,7.7984085128846035
27.0,7.300926615376721
27.01,6.830105280299352
27.02,6.395432517047452
27.03,6.000264805635778
27.04,5.644199877674113
27.05,5.324794041995404
27.060000000000002,5.03868112021314
27.07,4.782238519964456
27.080000000000002,4.551953550578121
27.09,4.344602060460055
27.1,4.157317977161238
27.11,3.9876028078062347
27.12,3.8333046308559906
27.13,3.692583553369851
27.14,3.5638731296279103
27.150000000000002,3.4458424739595706
27.16,3.3373615277373108
27.17,3.2374702226105323
27.18,3.1453518296020935
27.19,3.060310126335715
27.2,2.9817501827968136
27.21,2.90916209649947
27.22,2.8421073182436887
27.23,2.7802076622121032
27.240000000000002,2.7231355087210316
27.25,2.6706061097823275
27.26,2.6223715923819055
27.27,2.578214931258298
27.28,2.5379463002426217
27.29,2.501399220827267
27.3,2.468428080093914
27.310000000000002,2.4389056776804003
27.32,2.4127217750624825
27.330000000000002,2.389782017918783
27.34,2.37000692487014
27.35,2.353331727426035
27.36,2.3397062327259777
27.37,2.3290950999395448
27.38,2.321478559407141
27.39,2.3168530106559184
27.400000000000002,2.3152322767929157
27.41,2.316649995725612
27.42,2.3211593979790752
27.43,2.328838312996614
27.44,2.3397904974719177
27.45,2.3541449716750864
27.46,2.3720661849461577
27.47,2.3937599144837964
27.48,2.4194633707360835
27.490000000000002,2.4494688450787074
27.5,2.484120733093454
27.51,2.5238253080523863
27.52,2.5690625277217016
27.53,2.620393421643151
27.54,2.678477037897169
27.55,2.744084559077426
27.560000000000002,2.818118589644741
27.57,2.901635696911504
27.580000000000002,2.995872954390838
27.59,3.1022790392255843
27.6,3.2225504223874024
27.61,3.358672266363545
27.62,3.512963262851199
27.63,3.688121608999349
27.64,3.887266564009706
27.650000000000002,4.113964153564824
27.66,4.372218198854341
27.67,4.666389873147535
27.68,5.0009931592532135
27.69,5.380272515345161
27.7,5.807441696155981
27.71,6.283417684222743
27.72,6.804906834361257
27.73,7.361817610344709
27.740000000000002,7.934361862729348
27.75,8.4908793155135
27.76,8.988270310833647
27.77,9.377153563778831
27.78,9.612354243061327
27.79,9.66583233026766
27.8,9.535892221065719
27.810000000000002,9.247334260000027
27.82,8.842530331862584
27.830000000000002,8.368741630609865
27.84,7.867758794452947
27.85,7.370731222068587
27.86,6.897604671905078
27.87,6.459103763156354
27.88,6.059440486078492
27.89,5.698752633102808
27.900000000000002,5.374900352121857
27.91,5.084669513547896
27.92,4.824495742344872
27.93,4.590870786294576
27.94,4.380546847745807
27.95,4.190621460185654
27.96,4.0185557742236755
27.97,3.862158336509343
27.98,3.719552921561228
27.990000000000002,3.5891409047543634
28.0,3.469563613776449
28.01,3.359667369563421
28.02,3.258472270296268
28.03,3.165145087606021
28.04,3.078975968492312
28.05,2.9993587428187314
28.060000000000002,2.9257742595420826
28.07,2.8577765331390315
28.080000000000002,2.794981048337543
28.09,2.7370551877660954
28.1,2.6837099735386256
28.11,2.6346939896526798
28.12,2.5897872632231786
28.13,2.548797284906691
28.14,2.5115554459686917
28.150000000000002,2.4779138715658817
28.16,2.4477434772045834
28.17,2.420932137515553
28.18,2.3973835175344136
28.19,2.377016242857382
28.2,2.359763484189847
28.21,2.34557288694137
28.22,2.33440686664157
28.23,2.3262429511705265
28.240000000000002,2.321074878388803
28.25,2.3189138681436807
28.26,2.319789284653721
28.27,2.323752353025448
28.28,2.3308752975406186
28.29,2.3412558376362322
28.3,2.3550230394618508
28.310000000000002,2.372333536944614
28.32,2.393382582508525
28.330000000000002,2.4184062314541523
28.34,2.4476849466291037
28.35,2.4815558198425443
28.36,2.520414574735589
28.37,2.5647275594858736
28.38,2.6150429369122987
28.39,2.672003110416827
28.400000000000002,2.7363599298956394
28.41,2.8089934787571083
28.42,2.8909336775057652
28.43,2.9833859698114584
28.44,3.0877615945330494
28.45,3.205712572265111
28.46,3.339171523304647
28.47,3.4903954039666725
28.48,3.6620107947978533
28.490000000000002,3.8570554408700795
28.5,4.079006390198103
28.51,4.331775300225956
28.52,4.619641357585488
28.53,4.947066001159558
28.54,5.318311652284338
28.55,5.73673996379227
28.560000000000002,6.203640732574475
28.57,6.716435118392729
28.580000000000002,7.266213344991164
28.59,7.834880841233375
28.6,8.392832548616125
28.61,8.898886862104767
28.62,9.30459694399867
28.63,9.563888962790616
28.64,9.645746610304894
28.650000000000002,9.544237057305804
28.66,9.280186447142645
28.67,8.893542445319277
28.68,8.431046879500775
28.69,7.935386405151819
28.7,7.439242372355125
28.71,6.964109671106774
28.72,6.521968729267551
28.73,6.1179213142527855
28.740000000000002,5.752666774535975
28.75,5.424392458723669
28.76,5.130049934979385
28.77,4.866141739615382
28.78,4.62916955162199
28.79,4.415865085985172
28.8,4.223291191404572
28.810000000000002,4.048869548755777
28.82,3.8903695798739704
28.830000000000002,3.7458788207548848
28.84,3.613766476086797
28.85,3.492645949627433
28.86,3.3813398280326963
28.87,3.2788482258143663
28.88,3.184321274930681
28.89,3.0970353045504617
28.900000000000002,3.016372839924769
28.91,2.9418053834106086
28.92,2.8728791904035007
28.93,2.809203618793455
28.94,2.7504406980042577
28.95,2.6962973124413785
28.96,2.6465182369739235
28.97,2.6008805764241596
28.98,2.559189206432735
28.990000000000002,2.5212729325794614
29.0,2.4869819850870702
29.01,2.4561850967162635
29.02,2.4287682330019935
29.03,2.404633099839392
29.04,2.3836963427699565
29.05,2.365889070813954
29.060000000000002,2.351156718572963
29.07,2.339459338106725
29.080000000000002,2.3307720104774456
29.09,2.3250858350954684
29.1,2.3224084730112238
29.11,2.3227669127444517
29.12,2.3262075251589143
29.13,2.332799245805143
29.14,2.342637604294241
29.150000000000002,2.3558422210629777
29.16,2.372565226104006
29.17,2.392999536302468
29.18,2.417370656328126
29.19,2.4459525651192497
29.2,2.4790727680055866
29.21,2.5171162185542455
29.22,2.5605391739635244
29.23,2.609874920429312
29.240000000000002,2.665750317138462
29.25,2.728898711638738
29.26,2.8001785413217126
29.27,2.880593999761779
29.28,2.9713202963607346
29.29,3.073732751801038
29.3,3.189440861653824
29.310000000000002,3.3203269747633706
29.32,3.468588994373606
29.330000000000002,3.636784889358409
29.34,3.827874424429846
29.35,4.045248490204439
29.36,4.292730144478324
29.37,4.574516266768738
29.38,4.895014134197074
29.39,5.258492801918453
29.400000000000002,5.668440296309891
29.41,6.1264764921891155
29.42,6.630672118965531
29.43,7.173202801278862
29.44,7.737561926828865
29.45,8.296116463574004
29.46,8.809611268967473
29.47,9.230698540462642
29.48,9.512714393279108
29.490000000000002,9.622010434310411
29.5,9.548620366085537
29.51,9.30936009328887
29.52,8.941535204396603
29.53,8.49111101806867
29.54,8.00148197802828
29.55,7.506773297307328
29.560000000000002,7.030019238567091
29.57,6.58448370707634
29.580000000000002,6.17619238886521
29.59,5.806445092676463
29.6,5.473779428735541
29.61,5.175331132891223
29.62,4.9076810417059935
29.63,4.667347786217817
29.64,4.4510466546877705
29.650000000000002,4.25580807227159
29.66,4.079015410191685
29.67,3.918399487650487
29.68,3.7720118019430258
29.69,3.638189349134879
29.7,3.5155175549904905
29.71,3.4027951329229205
29.72,3.2990021024309946
29.73,3.2032718313091633
29.740000000000002,3.114866792290474
29.75,3.0331580225981307
29.76,2.9576076610770223
29.77,2.887754287790194
29.78,2.823200817720982
29.79,2.7636041939046145
29.8,2.7086667947136003
29.810000000000002,2.6581299847319944
29.82,2.6117676070962106
29.830000000000002,2.569381852620316
29.84,2.530799319791302
29.85,2.4958678446292333
29.86,2.4644542806114007
29.87,2.436442496314662
29.88,2.4117323277364546
29.89,2.3902383329131704
29.900000000000002,2.371889532902506
29.91,2.3566292033752902
29.92,2.3444149574655264
29.93,2.335219444069111
29.94,2.3290306658086366
29.95,2.3258538617189877
29.96,2.3257120694805162
29.97,2.328648308503557
29.98,2.334728468012304
29.990000000000002,2.3440405944083182
30.0,2.356701643084114
30.01,2.37286167647535
30.02,2.392700069462595
30.03,2.4164401444597723
30.04,2.4443479704094866
30.05,2.4767400634518784
30.060000000000002,2.513994509096812
30.07,2.556552896441117
30.080000000000002,2.6049370770126696
30.09,2.659757650606028
30.1,2.7217304525871184
30.11,2.7916924285346303
30.12,2.8706231063159966
30.13,2.9596682991975807
30.14,3.060168581070753
30.150000000000002,3.1736923094437843
30.16,3.30207319884297
30.17,3.4474520048642474
30.18,3.6123202524129012
30.19,3.7995617804482866
30.2,4.012483622533742
30.21,4.254821015105937
30.22,4.530688419425914
30.23,4.844434480349689
30.240000000000002,5.200323814404665
30.25,5.60194935879818
30.26,6.051222726905192
30.27,6.546803335677837
30.28,7.081870361951852
30.29,7.641410573673894
30.3,8.199695202274501
30.310000000000002,8.719411190779207
30.32,9.154469826416344
30.330000000000002,9.457917558010008
30.34,9.593813450642264
30.35,9.548361509326686
30.36,9.334334662646485
30.37,8.986170094656432
30.38,8.548777475864222
30.39,8.066052308850594
30.400000000000002,7.573463810036026
30.41,7.0955713212462515
30.42,6.646953051477407
30.43,6.234604996621522
30.44,5.860464621984982
30.45,5.523453532959815
30.46,5.220912197094633
30.47,4.949514556473097
30.48,4.705804764352275
30.490000000000002,4.486486897719707
30.5,4.288561959726614
30.51,4.10937659709125
30.52,3.9466237772170163
30.53,3.798319339579086
30.54,3.662768134103773
30.55,3.538527646602803
30.560000000000002,3.424372619955936
30.57,3.3192629612686235
30.580000000000002,3.222315211344476
30.59,3.132777969671586
30.6,3.0500108101597547
30.61,2.9734664801885082
30.62,2.9026759146954917
30.63,2.8372356955364393
30.64,2.776797491739645
30.650000000000002,2.721059636072886
30.66,2.669759635876584
30.67,2.622668324648081
30.68,2.5795854174316633
30.69,2.540334948139154
30.7,2.504762670204385
30.71,2.4727333778847838
30.72,2.4441290102692306
30.73,2.418847315603605
30.740000000000002,2.396800890637082
30.75,2.3779166278778923
30.76,2.3621355401507613
30.77,2.3494128260731464
30.78,2.339718500399153
30.79,2.3330378864234245
30.8,2.329373138394991
30.810000000000002,2.3287435810960377
30.82,2.331188958614407
30.830000000000002,2.3367705948443933
30.84,2.3455720332023318
30.85,2.3577078538783187
30.86,2.3733195032304035
30.87,2.392579321175868
30.88,2.4157036575112207
30.89,2.442958158783069
30.900000000000002,2.4746424218605507
30.91,2.5111264509657234
30.92,2.5528417766543328
30.93,2.600296279445735
30.94,2.654085832677048
30.95,2.7149080185684817
30.96,2.783579413910971
30.970000000000002,2.8610551646633917
30.98,2.948452321583985
30.990000000000002,3.047077544058503
31.0,3.1584589664789577
31.01,3.284382801141251
31.02,3.426933890799808
31.03,3.5885386154899175
31.04,3.7720061703728995
31.05,3.9805606446532473
31.060000000000002,4.217849117993883
31.07,4.4879024098355735
31.080000000000002,4.795003481921261
31.09,5.14340291654239
31.1,5.53677482554774
31.11,5.977287702387618
31.12,6.464132433928723
31.13,6.991417926705781
31.14,7.545539939117363
31.150000000000002,8.10261544368844
31.16,8.627295847430505
31.17,9.0749075844188
31.18,9.39850975017991
31.19,9.560209814744736
31.2,9.542600637941396
31.21,9.354387743178329
31.220000000000002,9.026904409487187
31.23,8.603703590587608
31.240000000000002,8.128944802244064
31.25,7.6393234579694775
31.26,7.160901932514423
31.27,6.709605765186605
31.28,6.293450443991043
31.29,5.915059121531353
31.3,5.573774630177627
31.310000000000002,5.2671689302560525
31.32,4.992026200113133
31.330000000000002,4.744927494622162
31.34,4.522572420282187
31.35,4.321936439526933
31.36,4.140331726964841
31.37,3.975414629203029
31.38,3.825165896831619
31.39,3.687858612056909
31.400000000000002,3.562022408438179
31.41,3.4464082195812833
31.42,3.339955881251079
31.43,3.2417652266611583
31.44,3.151071057854285
31.45,3.0672215996777665
31.46,2.989660386873675
31.470000000000002,2.917910805053004
31.48,2.851563151253984
31.490000000000002,2.790264273518181
31.5,2.733708142367629
31.51,2.6816287456845753
31.52,2.633794227389671
31.53,2.5900014061140992
31.54,2.5500722263300775
31.55,2.5138502168598102
31.560000000000002,2.48119823343901
31.57,2.451996190989816
31.580000000000002,2.426139829567772
31.59,2.4035397413199244
31.6,2.3841206179261056
31.61,2.367821155732865
31.62,2.354594138663477
31.63,2.3444068046115585
31.64,2.337241741819037
