time,E12,E13,E23
35.300000000000004,-0.22639903408727519,0.7982537784171202,-1.5039968559023602
35.31,-0.23617917472438965,0.8509836752115174,-1.5042051307508753
35.32,-0.2436325965091039,0.9042125982199226,-1.5044155002821462
35.33,-0.24822528810952207,0.9573853919070348,-1.5046229941122737
35.34,-0.24933087310080712,1.0097584935092436,-1.5048219928309712
35.35,-0.24622809324933226,1.0603589758567264,-1.5050063084650636
35.36,-0.23810747079830016,1.1079444605577784,-1.5051693351662374
35.37,-0.22409291940909806,1.1509716905529137,-1.5053042982275713
35.38,-0.20328539048280017,1.1875863655425107,-1.5054046206626666
35.39,-0.17483572883725687,1.2156520955226215,-1.5054644183682107
35.4,-0.13805122581594317,1.2328398975741395,-1.505479127665374
35.410000000000004,-0.09253308695351359,1.2367976616451422,-1.5054461997354127
35.42,-0.03832924528990794,1.2254063646843452,-1.5053658130195937
35.43,0.02392934012647724,1.1971033059054,-1.5052413812309369
35.44,0.09295381353535143,1.1512158386749294,-1.505079884553071
35.45,0.1668278352408213,1.0882172792021394,-1.5048914829306317
35.46,0.2431643486057175,1.0098122420106281,-1.5046888914005168
35.47,0.3193681415456853,0.9187980536356177,-1.504486113567281
35.480000000000004,0.39294279210822114,0.8187218390438382,-1.5042970278556909
35.49,0.4617633243869228,0.7134241510781341,-1.5041340207500857
35.5,0.5242527137036801,0.6065906862261902,-1.5040069443395834
35.51,0.5794397925369583,0.5014117017420767,-1.5039225355167214
35.52,0.6269152603682652,0.4003944587999231,-1.5038843100262538
35.53,0.6667243980947004,0.3053199899840314,-1.503892807256463
35.54,0.6992369189987341,0.21730347194231098,-1.5039461338129243
35.550000000000004,0.7250237528246319,0.13691013384044326,-1.504040484851
35.56,0.744756526491849,0.06428757874296404,-1.5041707816982215
35.57,0.7591343364640889,-0.000710464484639517,-1.504331163769403
35.58,0.7688355611137756,-0.05842095572649958,-1.504515411404348
35.59,0.7744895923584227,-0.10929208637231086,-1.5047172658194958
35.6,0.7766629117306162,-0.15382577648854134,-1.5049306579587924
35.61,0.7758546878420365,-0.19253828200504208,-1.5051498631804765
35.62,0.7724982058923011,-0.22593468309524178,-1.5053695967154335
35.63,0.7669655293940857,-0.25449346237404413,-1.5055850655207237
35.64,0.7595736782235718,-0.27865810956592263,-1.5057919886600561
35.65,0.7505912569430178,-0.2988334325264391,-1.5059865961210357
35.660000000000004,0.7402449146495301,-0.31538489484837706,-1.5061656135987544
35.67,0.7287253102857195,-0.32863980500141954,-1.506326238749892
35.68,0.7161924397230522,-0.3388895589172525,-1.506466112712622
35.69,0.7027802895382631,-0.3463924086247118,-1.5065832900324643
35.7,0.688600842291809,-0.3513764191077311,-1.5066762080579146
35.71,0.6737474889231299,-0.35404240463161335,-1.5067436581636284
35.72,0.6582979155310121,-0.3545667225674286,-1.5067847583385003
35.730000000000004,0.642316534159141,-0.35310385928220017,-1.5067989279114435
35.74,0.6258565235173151,-0.34978877910445694,-1.5067858656108915
35.75,0.6089615388709577,-0.3447390298794392,-1.5067455291126624
35.76,0.5916671437267286,-0.33805661210835924,-1.5066781176496011
35.77,0.5740020083331456,-0.3298296261037019,-1.5065840563198591
35.78,0.555988913448827,-0.3201337153759096,-1.5064639835296534
35.79,0.5376455918767578,-0.30903332554507695,-1.5063187392837734
35.800000000000004,0.5189854351226593,-0.29658279808782023,-1.5061493553323677
35.81,0.5000180881241021,-0.28282731729802035,-1.5059570479107682
35.82,0.4807499511815316,-0.26780372712084405,-1.5057432103359665
35.83,0.4611846054019573,-0.2515412333745638,-1.5055094074792417
35.84,0.4413231752571961,-0.23406200504173624,-1.5052573711801132
35.85,0.42116463989340963,-0.21538168685267592,-1.5049889959574905
35.86,0.4007061032477065,-0.19550983414866735,-1.5047063354868748
35.87,0.37994303176099753,-0.174450279710363,-1.50441159887008
35.88,0.35886946748200665,-0.15220144145637446,-1.5041071478527357
35.89,0.33747822380147846,-0.12875657885927358,-1.5037954927502284
35.9,0.3157610706464118,-0.10410400571620942,-1.5034792884101176
35.910000000000004,0.2937089158443075,-0.07822726638361377,-1.5031613294269497
35.92,0.2713119894602471,-0.051105282641698835,-1.5028445444634044
35.93,0.24856003847192715,-0.022712478559864246,-1.5025319888474096
35.94,0.2254425396469139,0.006981108582803874,-1.502226836356489
35.95,0.20194894023557913,0.0380097222975152,-1.5019323650233325
35.96,0.17806893574134358,0.07041177535019894,-1.5016519489580686
35.97,0.1537927990213379,0.10422971970690575,-1.5013890370114873
35.980000000000004,0.12911177416487185,0.13950988259420372,-1.5011471354255348
35.99,0.10401855448121222,0.1763022486595029,-1.5009297823812715
36.0,0.07850786695194095,0.21466016315892605,-1.5007405163475591
36.01,0.05257718868166161,0.2546399253418447,-1.500582848817638
36.02,0.026227633445467746,0.29630022840301423,-1.500460216082644
36.03,-0.0005349534633758424,0.3397013954106665,-1.5003759347767192
36.04,-0.02769863740891887,0.3849043407953461,-1.5003331450853217
36.050000000000004,-0.05524370968735809,0.43196916887819287,-1.5003347460843914
36.06,-0.08314059551668446,0.4809532939188002,-1.5003833204232606
36.07,-0.11134725630787307,0.5319089326431048,-1.500481047402903
36.08,-0.13980596650808735,0.584879777951076,-1.5006296057433373
36.09,-0.168439318969205,0.6398966070824611,-1.5008300614295764
36.1,-0.19714528605893689,0.6969715110714403,-1.5010827409560876
36.11,-0.22579113645994303,0.7560903529824352,-1.5013870942127137
36.12,-0.2542059797655148,0.8172029619648151,-1.5017415384178352
36.13,-0.2821717012113281,0.8802104709106129,-1.5021432926299114
36.14,-0.3094120572279779,0.9449490961134119,-1.5025882011776264
36.15,-0.3355797617000279,1.0111695756328996,-1.50307055221044
36.160000000000004,-0.3602415345102401,1.0785114668059694,-1.5035829006044623
36.17,-0.3828613618612068,1.1464716187913073,-1.5041159073101347
36.18,-0.4027827136525576,1.2143665214627801,-1.5046582166268616
36.19,-0.4192112727333402,1.2812890471963219,-1.5051963985658037
36.2,-0.43120096979196476,1.3460616287993161,-1.5057149982042848
36.21,-0.4376478629970264,1.4071904379766043,-1.5061967403102146
36.22,-0.4372986073137097,1.462828909609693,-1.50662295600694
36.230000000000004,-0.4287825864679614,1.5107639834640547,-1.5069742967844646
36.24,-0.41067835176769507,1.5484439785368767,-1.5072317991349493
36.25,-0.3816241990869305,1.5730710869210602,-1.5073783345816807
36.26,-0.3404772143908128,1.5817803508955088,-1.5074003983943416
36.27,-0.28651280055977524,1.571915641786976,-1.507290128902957
36.28,-0.21963763022427693,1.5413877707297021,-1.5070472241343644
36.29,-0.1405680129589741,1.4890623131674359,-1.5066804828405878
36.300000000000004,-0.050913789267143905,1.4150878221325167,-1.5062083102005
36.31,0.046882431537342006,1.3210606160476557,-1.5056581157447075
36.32,0.14976399276155278,1.2099504247023019,-1.5050642582477876
36.33,0.2543980563223877,1.085780404505929,-1.5044649394954632
36.34,0.35755149830465965,0.953136461984069,-1.5038985595234138
36.35,0.45641440106541264,0.8166324784408892,-1.503400241488455
36.36,0.548807605515578,0.6804556346736671,-1.502999112785365
36.37,0.6332561205598671,0.5480685828265193,-1.5027166690820972
36.38,0.7089500619925795,0.4220837869431133,-1.5025662333845022
36.39,0.7756349675309742,0.30427893720136145,-1.502553354310618
36.4,0.8334738575500735,0.19570219448684323,-1.50267675162763
36.410000000000004,0.8829122755945149,0.0968181058934855,-1.5029296321257712
36.42,0.9245638296071921,0.007658082883824524,-1.5033010286804644
36.43,0.9591224288159528,-0.07204546166282777,-1.5037770666867942
36.44,0.9873003782436254,-0.14275016445875832,-1.504342052021458
36.45,1.0097881015151686,-0.20502103440670194,-1.5049793529961872
36.46,1.0272303299658185,-0.2594711021907498,-1.5056720814517954
36.47,1.0402139739993757,-0.3067209462475217,-1.5064035926777215
36.480000000000004,1.0492637887358804,-0.3473725673042223,-1.5071578357775084
36.49,1.0548429261447383,-0.38199366838840354,-1.507919583929691
36.5,1.0573563225608085,-0.4111091907902145,-1.508674572865735
36.51,1.0571555437117275,-0.43519772686940167,-1.5094095711805227
36.52,1.0545442026980227,-0.4546910833039597,-1.5101124018670666
36.53,1.049783410684293,-0.46997578100829124,-1.5107719302109393
36.54,1.0430969515608077,-0.4813956611173627,-1.5113780299324482
36.550000000000004,1.0346760216186626,-0.4892550437129953,-1.511921535774985
36.56,1.024683469603552,-0.4938220808164417,-1.5123941901385958
36.57,1.0132575283314795,-0.4953320800196829,-1.5127885871532956
36.58,1.0005150612247227,-0.49399066576589423,-1.5130981177677851
36.59,0.9865543633950287,-0.4899767057138107,-1.5133169201284966
36.6,0.9714575631790446,-0.4834449687320653,-1.5134398337189263
36.61,0.9552926715342003,-0.4745285055514866,-1.5134623601860069
36.62,0.9381153244760236,-0.46334075832515254,-1.5133806331363329
36.63,0.9199702595387349,-0.44997741347540066,-1.5131913936457289
36.64,0.9008925635599019,-0.43451801698164405,-1.5128919752217949
36.65,0.8809087241759797,-0.41702737278163876,-1.5124802973654266
36.660000000000004,0.860037513155411,-0.3975567450303674,-1.511954867708515
36.67,0.8382907261632779,-0.3761448843143708,-1.5113147935722133
36.68,0.8156737999050546,-0.3528188964815343,-1.5105598030080827
36.69,0.7921863247870821,-0.32759497132919374,-1.5096902759938264
36.7,0.7678224688317964,-0.30047898687909674,-1.5087072861161284
36.71,0.7425713265300251,-0.271467003510258,-1.5076126523235038
36.72,0.7164172049635739,-0.24054566142767697,-1.506409003739715
36.730000000000004,0.6893398579431982,-0.20769249344875895,-1.505099855070427
36.74,0.6613146787091146,-0.17287616517189247,-1.5036896956797334
36.75,0.632312860947175,-0.1360566539349347,-1.5021840908128847
36.76,0.6023015381396813,-0.09718537850430298,-1.5005897978837317
36.77,0.5712439114442399,-0.056205291864816265,-1.4989148965155028
36.78,0.5390993777126705,-0.013050950959022312,-1.4971689320199277
36.79,0.5058236697618135,0.03235142116301559,-1.4953630767878785
36.800000000000004,0.4713690251083408,0.08008386175269822,-1.4935102967997227
36.81,0.43568439899307054,0.13023656251414917,-1.4916255405096157
36.82,0.39871574300419654,0.18290770473136198,-1.4897259384154404
36.83,0.360406377325704,0.238203201355067,-1.4878309981853963
36.84,0.320697485064641,0.29623630838005666,-1.4859628157672857
36.85,0.2795287694943942,0.357127054472713,-1.4841462770207898
36.86,0.2368393207010654,0.4210014291101325,-1.4824092499669845
36.87,0.19256875092533765,0.48799025365554694,-1.4807827525647623
36.88,0.14665866975947572,0.5582276440857079,-1.4793010834023896
36.89,0.09905458608151774,0.6318489543262681,-1.4780018974991311
36.9,0.04970834317092654,0.708988063645613,-1.4769262015911928
36.910000000000004,-0.0014187869223735161,0.7897738471056253,-1.4761182438240492
36.92,-0.05435219712870121,0.8743256336308838,-1.475625261216893
36.93,-0.10909905181779267,0.9627474283972437,-1.4754970510442895
36.94,-0.16564219703607008,1.0551206320565127,-1.4757853148837883
36.95,-0.22393264246584998,1.151494960447661,-1.476542731529237
36.96,-0.28388035761750374,1.2518772367265174,-1.477821705985636
36.97,-0.3453431074598867,1.356217699312022,-1.4796727394899263
36.980000000000004,-0.4081130547552082,1.4643934712161046,-1.4821423728824072
36.99,-0.4719008827633284,1.5761888582352488,-1.4852706607724695
37.0,-0.5363172626347295,1.6912722188879359,-1.4890881472584931
37.01,-0.6008516200116469,1.809169288298442,-1.4936123360232332
37.02,-0.6648483799482907,1.9292330889982447,-1.4988436740622983
37.03,-0.7274812116632027,2.0506109395366945,-1.5047611052156191
37.04,-0.7877262946394048,2.1722096362269,-1.5113172960929715
37.050000000000004,-0.8443363212251009,2.292660682717934,-1.5184336729935661
37.06,-0.895817847228058,2.41028846872966,-1.525995480820282
37.07,-0.9404156978347427,2.5230856179381975,-1.533847106900851
37.08,-0.9761093506316244,2.628701213677368,-1.5417879633091287
37.09,-1.0006273651090267,2.7244491194421565,-1.549569271575998
37.1,-1.0114867039559385,2.807344832471136,-1.5568920838000242
37.11,-1.006063692630021,2.874179663987915,-1.5634069126293637
37.12,-0.9817017687111658,2.9216398844843376,-1.568715236044794
37.13,-0.9358574103709153,2.9464749316623786,-1.5723731304235766
37.14,-0.8662792763467123,2.945712351588539,-1.5738969952127873
37.15,-0.7712067649922861,2.9169077127578493,-1.5727711660640176
37.160000000000004,-0.6495641035489645,2.8584065508863215,-1.56845662996396
37.17,-0.5011169493045575,2.769584833432906,-1.560399548164968
37.18,-0.3265535375679811,2.6510283014982168,-1.548037255847333
37.19,-0.1274542986107241,2.5046129700730324,-1.5307982017230417
37.2,0.09387656861685745,2.3334612378669064,-1.5080902416507582
37.21,0.3347299738339544,2.1417692332818405,-1.4792684130726457
37.22,0.5924625524419258,1.9345262746270837,-1.443566976949593
37.230000000000004,0.8651248257473096,1.7171696180778397,-1.3999673347334562
37.24,1.152292518652554,1.4952305842602773,-1.346943277970321
37.25,1.4562608929161522,1.2740294635639446,-1.2819503523476707
