lag_hours,lag_days,C_T
802,33.416666666666664,0.14333484257435045
803,33.458333333333336,0.1441470518151611
804,33.5,0.1449558754355145
805,33.541666666666664,0.14576129418779044
806,33.583333333333336,0.1465632863379291
807,33.625,0.1473618351033257
808,33.666666666666664,0.14815692101185152
809,33.708333333333336,0.14894852306717024
810,33.75,0.14973662622354228
811,33.791666666666664,0.15052120817482573
812,33.833333333333336,0.15130225049029178
813,33.875,0.1520797356337369
814,33.916666666666664,0.1528536451831625
815,33.958333333333336,0.15362396092322336
816,34.0,0.15439066454535164
817,34.041666666666664,0.15515373810157543
818,34.083333333333336,0.1559131629363199
819,34.125,0.15666892125368972
820,34.166666666666664,0.15742099508622126
821,34.208333333333336,0.15816936808307658
822,34.25,0.15891402224393505
823,34.291666666666664,0.15965493828012728
824,34.333333333333336,0.16039210245548616
825,34.375,0.16112549671085108
826,34.416666666666664,0.1618551015509364
827,34.458333333333336,0.1625809019185012
828,34.5,0.16330288083631692
829,34.541666666666664,0.16402101907587985
830,34.583333333333336,0.1647353034704245
831,34.625,0.1654457169846523
832,34.666666666666664,0.1661522419699992
833,34.708333333333336,0.1668548631152882
834,34.75,0.16755356402400853
835,34.791666666666664,0.16824832890184963
836,34.833333333333336,0.1689391431286139
837,34.875,0.16962598819501326
838,34.916666666666664,0.1703088500164388
839,34.958333333333336,0.1709877162616305
840,35.0,0.17166256701494922
841,35.041666666666664,0.17233338721373492
842,35.083333333333336,0.17300016405427418
843,35.125,0.17366288059754822
844,35.166666666666664,0.1743215239618242
845,35.208333333333336,0.1749760783365539
846,35.25,0.17562652836705725
847,35.291666666666664,0.1762728597711428
848,35.333333333333336,0.17691505970250831
849,35.375,0.1775531113483404
850,35.416666666666664,0.178187004143125
851,35.458333333333336,0.17881672012077326
852,35.5,0.1794422468364841
853,35.541666666666664,0.1800635728506177
854,35.583333333333336,0.18068068119810068
855,35.625,0.18129355797532262
856,35.666666666666664,0.18190219053134457
857,35.708333333333336,0.18250656731210582
858,35.75,0.1831066737228132
859,35.791666666666664,0.18370249837444053
860,35.833333333333336,0.18429402594897426
861,35.875,0.18488124328615205
862,35.916666666666664,0.1854641413200473
863,35.958333333333336,0.1860427039312189
864,36.0,0.18661691808536152
865,36.041666666666664,0.18718677438477166
866,36.083333333333336,0.1877522583916725
867,36.125,0.18831335906262764
868,36.166666666666664,0.18887006251467942
869,36.208333333333336,0.18942236049321884
870,36.25,0.18997023752628625
871,36.291666666666664,0.1905136842936107
872,36.333333333333336,0.19105268855454552
873,36.375,0.19158723866994282
874,36.416666666666664,0.1921173232691041
875,36.458333333333336,0.19264293160413165
876,36.5,0.19316405181661883
